Species;population;N.ind;N.plots
Rauia resinosa;8,16E+06;23;10
Vantanea micrantha;8,14E+06;42;30
Copaifera martii;8,14E+06;12;6
Cecropia putumayonis;8,13E+06;30;15
Alibertia claviflora;8,12E+06;42;19
Klarobelia lucida;8,11E+06;21;9
Cremastosperma brevipes;8,11E+06;11;3
Casearia fasciculata;8,10E+06;14;7
Nectandra lineata;8,09E+06;40;9
Rauvolfia paraensis;8,07E+06;30;23
Aniba megaphylla;8,06E+06;18;15
Salacia cordata;8,06E+06;15;6
Caryodaphnopsis fosteri;8,05E+06;35;23
Bunchosia argentea;8,02E+06;37;22
Rinorea neglecta;8,02E+06;14;9
Erythrina poeppigiana;8,02E+06;19;9
Tococa subciliata;8,01E+06;6;2
Faramea corymbosa;8,00E+06;24;18
Eugenia belemitana;7,97E+06;115;31
Senna ruiziana;7,96E+06;9;4
Annona neoulei;7,95E+06;17;2
Byrsonima leucophlebia;7,93E+06;16;5
Matayba peruviana;7,93E+06;21;11
Carapichea pacimonica;7,93E+06;12;8
Colubrina arborescens;7,92E+06;48;10
Siparuna cymosa;7,89E+06;93;30
Protium elegans;7,89E+06;37;9
Ternstroemia laevigata;7,89E+06;9;1
Cinchonopsis amazonica;7,88E+06;17;8
Schistostemon retusum;7,86E+06;15;8
Thyrsodium herrerense;7,86E+06;13;10
Byrsonima chrysophylla;7,86E+06;19;11
Inga lallensis;7,86E+06;25;16
Dodecastigma amazonicum;7,83E+06;19;11
Spondias venulosa;7,83E+06;26;8
Achatocarpus praecox;7,82E+06;37;3
Ocotea scabrella;7,82E+06;8;7
Ruizterania sacculata;7,82E+06;5;2
Ruprechtia tangarana;7,79E+06;26;10
Persea areolatocostae;7,78E+06;11;7
Platycarpum rugosum;7,77E+06;11;3
Chrysochlamys bracteolata;7,77E+06;28;10
Cybianthus nestorii;7,77E+06;59;1
Myrcia grandis;7,76E+06;59;29
Trichilia elsae;7,73E+06;192;22
Endlicheria arenosa;7,73E+06;18;8
Banara arguta;7,73E+06;11;7
Trichilia pittieri;7,72E+06;23;5
Guarea guentheri;7,68E+06;47;16
Cassipourea lasiocalyx;7,67E+06;30;5
Ruizterania rigida;7,66E+06;25;1
Swartzia remiger;7,66E+06;50;8
Euplassa pinnata;7,65E+06;28;13
Faramea sessilifolia;7,65E+06;29;8
Anaxagorea brachycarpa;7,62E+06;7;5
Pentagonia macrophylla;7,62E+06;31;14
Cordia hebeclada;7,60E+06;29;18
Macrolobium latifolium;7,60E+06;6;3
Tovomita krukovii;7,59E+06;13;7
Eschweilera potaroensis;7,59E+06;40;2
Calyptranthes speciosa;7,56E+06;37;17
Erythroxylum rufum;7,56E+06;17;9
Persea fastigiata;7,53E+06;7;1
Moquilea fritschii;7,52E+06;12;9
Myroxylon peruiferum;7,52E+06;16;1
Ilex laureola;7,52E+06;35;12
Eugenia discreta;7,51E+06;21;7
Vismia sprucei;7,50E+06;28;13
Rudgea lanceifolia;7,49E+06;24;12
Gloeospermum sphaerocarpum;7,48E+06;20;14
Phyllanthus attenuatus;7,48E+06;25;15
Laetia ovalifolia;7,46E+06;18;4
Ficus mathewsii;7,46E+06;25;14
Erythroxylum gracilipes;7,45E+06;19;9
Ocotea delicata;7,44E+06;15;12
Citharexylum spinosum;7,43E+06;23;4
Stryphnodendron occhionianum;7,43E+06;6;3
Nectandra cuneatocordata;7,41E+06;29;17
Ateleia guaraya;7,40E+06;7;2
Galipea congestiflora;7,40E+06;12;3
Virola parvifolia;7,38E+06;18;13
Eschweilera rankiniae;7,37E+06;72;34
Anthodiscus klugii;7,36E+06;26;23
Inga bonplandiana;7,35E+06;15;2
Casearia guianensis;7,35E+06;7;7
Peltogyne campestris;7,33E+06;18;9
Neea anisophylla;7,33E+06;28;6
Rudgea viburnoides;7,31E+06;23;18
Aiouea trinervis;7,30E+06;12;8
Pausandra fordii;7,30E+06;106;7
Sterculia guapayensis;7,29E+06;19;12
Bravaisia integerrima;7,29E+06;29;10
Caryocar edule;7,29E+06;8;4
Ficus caballina;7,29E+06;13;7
Septotheca tessmannii;7,27E+06;11;2
Andira coriacea;7,27E+06;101;33
Pouteria maxima;7,25E+06;24;19
Quiina guianensis;7,24E+06;46;14
Myrcia lucida;7,22E+06;10;6
Euphronia guianensis;7,21E+06;9;3
Qualea dichotoma;7,21E+06;6;2
Elvasia macrostipularis;7,21E+06;139;4
Diospyros pseudoxylopia;7,20E+06;44;24
Couepia exflexa;7,20E+06;31;13
Pradosia decipiens;7,19E+06;22;14
Bonellia mucronata;7,18E+06;9;2
Aiouea laevis;7,18E+06;21;14
Guatteria alata;7,18E+06;24;4
Neea laxa;7,16E+06;11;10
Ficus crocata;7,16E+06;22;11
Isertia rosea;7,16E+06;38;9
Annona jucunda;7,16E+06;20;13
Eschweilera paniculata;7,15E+06;12;2
Tovomita gracilipes;7,14E+06;15;11
Cybianthus peruvianus;7,14E+06;20;9
Cupania rubiginosa;7,12E+06;36;23
Tabebuia cassinoides;7,12E+06;5;2
Allophylus pilosus;7,11E+06;20;14
Dimorphandra polyandra;7,10E+06;87;5
Chamaecrista scleroxylon;7,10E+06;16;7
Cheiloclinium hippocrateoides;7,09E+06;20;12
Helicostylis heterotricha;7,09E+06;20;9
Ilex martiniana;7,07E+06;38;5
Pleurothyrium acuminatum;7,07E+06;18;7
Syagrus cocoides;7,07E+06;43;9
Licaria rodriguesii;7,05E+06;19;16
Inga cocleensis;7,05E+06;18;2
Quiina macrophylla;7,03E+06;30;18
Licaria oppositifolia;7,03E+06;46;33
Cordia panicularis;7,02E+06;23;16
Dussia discolor;6,99E+06;37;20
Inga glomeriflora;6,99E+06;18;12
Tovomita leucantha;6,98E+06;6;2
Tabernaemontana heterophylla;6,98E+06;5;2
Pradosia atroviolacea;6,97E+06;31;18
Euterpe longebracteata;6,97E+06;4;3
Urera laciniata;6,96E+06;5;1
Guatteria cryandra;6,95E+06;25;2
Microdesmia rigida;6,94E+06;20;2
Enterolobium barnebianum;6,93E+06;19;11
Ilex guayusa;6,93E+06;10;5
Carpotroche crispidentata;6,92E+06;25;20
Ptychopetalum uncinatum;6,90E+06;482;14
Endlicheria metallica;6,89E+06;30;15
Miconia lourteigiana;6,89E+06;10;1
Vitex klugii;6,88E+06;15;13
Aiouea maguireana;6,88E+06;26;13
Inga barbata;6,88E+06;54;13
Diospyros longifolia;6,88E+06;7;2
Micropholis sanctae-rosae;6,87E+06;40;15
Himatanthus obovatus;6,87E+06;12;7
Faramea crassifolia;6,87E+06;17;1
Picramnia spruceana;6,87E+06;16;9
Andira cordata;6,85E+06;52;2
Sloanea meianthera;6,85E+06;29;18
Bellucia arborescens;6,84E+06;38;27
Humiriastrum colombianum;6,84E+06;11;4
Ouratea amplifolia;6,83E+06;17;9
Tetrorchidium macrophyllum;6,81E+06;39;15
Neocalyptrocalyx grandipetala;6,81E+06;5;4
Eugenia paracatuana;6,80E+06;8;2
Myrcia gigas;6,80E+06;32;8
Ficus sphenophylla;6,79E+06;16;12
Lorostemon colombianus;6,78E+06;14;7
Mabea taquari;6,78E+06;11;3
Calycophyllum multiflorum;6,78E+06;16;5
Maytenus pruinosa;6,76E+06;17;8
Brosimum melanopotamicum;6,75E+06;17;14
Celtis loxensis;6,74E+06;10;3
Pouteria grandis;6,72E+06;72;26
Faramea paniculata;6,72E+06;41;2
Cordia sprucei;6,71E+06;62;13
Ximenia americana;6,71E+06;16;7
Sorocea klotzschiana;6,70E+06;12;3
Angostura simplex;6,68E+06;19;8
Esenbeckia leiocarpa;6,68E+06;5;2
Chrysophyllum superbum;6,67E+06;17;11
Qualea tessmannii;6,66E+06;9;7
Micropholis longipedicellata;6,66E+06;44;18
Sterculia villifera;6,66E+06;25;8
Pera anisotricha;6,66E+06;16;3
Ixora ulei;6,65E+06;46;13
Cordia lasseri;6,64E+06;19;12
Zygia claviflora;6,64E+06;15;6
Connarus erianthus;6,64E+06;47;23
Citharexylum poeppigii;6,62E+06;11;8
Dacryodes sclerophylla;6,62E+06;13;8
Eugenia tetramera;6,61E+06;37;17
Nectandra paucinervia;6,61E+06;41;14
Miconia longispicata;6,60E+06;52;17
Guatteria stipitata;6,59E+06;15;9
Hirtella beckii;6,59E+06;9;1
Protium leptostachyum;6,57E+06;13;4
Chaunochiton loranthoides;6,57E+06;24;8
Malouetia naias;6,55E+06;8;4
Endlicheria sprucei;6,54E+06;56;20
Tabernaemontana disticha;6,53E+06;33;1
Moquilea leucosepala;6,53E+06;10;3
Lepidocaryum tenue;6,52E+06;4;1
Hortia regia;6,52E+06;38;11
Ternstroemia verticillata;6,49E+06;16;1
Swartzia pendula;6,49E+06;9;4
Ocotea fragrantissima;6,49E+06;11;6
Croton diasii;6,48E+06;14;6
Anaxagorea angustifolia;6,48E+06;8;1
Duguetia cadaverica;6,48E+06;23;9
Malmea dielsiana;6,47E+06;39;13
Trichilia mazanensis;6,46E+06;9;6
Attalea princeps;6,46E+06;9;2
Swartzia calva;6,44E+06;18;13
Wettinia augusta;6,41E+06;16;10
Cecropia glaziovii;6,41E+06;6;1
Pleurothyrium trianae;6,41E+06;37;21
Enterolobium contortisiliquum;6,40E+06;13;6
Myrcia citrifolia;6,39E+06;8;4
Coussapoa villosa;6,36E+06;24;19
Aldina insignis;6,34E+06;30;4
Vataireopsis surinamensis;6,34E+06;23;16
Miconia ternatifolia;6,33E+06;10;4
Inga poeppigiana;6,33E+06;25;16
Virola albidiflora;6,32E+06;17;7
Protium cuneifolium;6,31E+06;8;4
Guatteria wachenheimii;6,31E+06;43;19
Siparuna bifida;6,30E+06;17;12
Diptychandra aurantiaca;6,27E+06;15;2
Rhabdodendron macrophyllum;6,27E+06;33;5
Ocotea immersa;6,27E+06;10;6
Ouratea melinonii;6,27E+06;41;19
Acalypha diversifolia;6,26E+06;8;2
Sapium curupita;6,26E+06;22;12
Alseis blackiana;6,26E+06;31;9
Stachyarrhena acuminata;6,24E+06;24;11
Macrolobium archeri;6,24E+06;32;15
Erisma micranthum;6,23E+06;11;3
Botryarrhena venezuelensis;6,23E+06;9;7
Copaifera glycycarpa;6,23E+06;11;10
Licania silvae;6,21E+06;23;15
Bauhinia eilertsii;6,20E+06;17;2
Talisia simaboides;6,20E+06;59;45
Hymenopus adolphoduckei;6,19E+06;32;10
Hirtella piresii;6,18E+06;43;13
Pachira minor;6,17E+06;8;4
Campsiandra gomez-alvareziana;6,15E+06;12;2
Sloanea erismoides;6,15E+06;24;12
Faramea tamberlikiana;6,15E+06;19;12
Zanthoxylum martinicense;6,12E+06;18;11
Dimorphandra multiflora;6,12E+06;21;17
Picramnia pentandra;6,11E+06;10;6
Diplotropis triloba;6,11E+06;90;21
Byrsonima laevis;6,11E+06;25;7
Endlicheria robusta;6,11E+06;13;5
Coursetia ferruginea;6,11E+06;22;8
Paloue induta;6,10E+06;44;5
Mouriri myrtilloides;6,09E+06;22;13
Agonandra peruviana;6,09E+06;27;17
Samanea inopinata;6,08E+06;9;6
Anadenanthera peregrina;6,08E+06;9;5
Abarema barbouriana;6,06E+06;24;13
Calycolpus revolutus;6,06E+06;62;10
Pouteria gabrielensis;6,05E+06;18;3
Vaupesia cataractarum;6,05E+06;9;5
Cecropia utcubambana;6,04E+06;14;1
Dacryodes edilsonii;6,02E+06;9;2
Nectandra canescens;6,02E+06;28;4
Miconia rubiginosa;6,01E+06;3;2
Virola coelhoi;6,01E+06;9;3
Kutchubaea oocarpa;6,00E+06;5;4
Seguieria macrophylla;5,99E+06;18;13
Thyrsodium rondonianum;5,99E+06;7;1
Calycolpus calophyllus;5,99E+06;8;4
Hirtella fasciculata;5,99E+06;59;16
Stylogyne orinocensis;5,98E+06;7;6
Burdachia prismatocarpa;5,96E+06;12;6
Picramnia sellowii;5,95E+06;13;6
Henriettea spruceana;5,93E+06;8;4
Gloeospermum equatoriense;5,91E+06;20;9
Xylopia ochrantha;5,91E+06;32;13
Lacmellea peruviana;5,90E+06;15;9
Trichilia areolata;5,90E+06;33;14
Exostema maynense;5,90E+06;11;5
Muellera frutescens;5,89E+06;24;3
Allophylus racemosus;5,88E+06;14;5
Erythroxylum campinense;5,88E+06;7;1
Moquilea tomentosa;5,87E+06;9;6
Eschweilera obversa;5,87E+06;65;23
Heisteria latifolia;5,87E+06;11;7
Rauvolfia sprucei;5,86E+06;17;15
Pachira faroensis;5,86E+06;41;7
Eugenia schunkei;5,86E+06;45;17
Hirtella tocantina;5,86E+06;19;3
Zanthoxylum setulosum;5,84E+06;16;5
Hymenopus miltonii;5,83E+06;9;4
Cestrum racemosum;5,81E+06;9;4
Maytenus oblongata;5,81E+06;42;24
Eugenia acrensis;5,79E+06;7;5
Aiouea guianensis;5,79E+06;11;9
Caraipa myrcioides;5,79E+06;36;12
Ruagea glabra;5,77E+06;9;1
Porcelia ponderosa;5,76E+06;9;5
Bonyunia aquatica;5,75E+06;10;7
Nectandra pearcei;5,75E+06;19;10
Protium urophyllidium;5,74E+06;14;9
Catostemma milanezii;5,74E+06;19;6
Styrax sieberi;5,74E+06;18;8
Sloanea froesii;5,73E+06;23;6
Pouteria pubescens;5,73E+06;18;14
Couepia joaquinae;5,73E+06;20;9
Stryphnodendron moricolor;5,71E+06;22;16
Nectandra lanceolata;5,70E+06;7;4
Mabea angustifolia;5,69E+06;12;5
Schistostemon macrophyllum;5,69E+06;7;3
Rudgea sclerocalyx;5,69E+06;18;11
Erisma floribundum;5,69E+06;9;6
Curupira tefeensis;5,68E+06;9;7
Vismia schultesii;5,67E+06;13;4
Ixora martinsii;5,66E+06;7;3
Euxylophora paraensis;5,66E+06;41;11
Endlicheria dysodantha;5,66E+06;18;15
Eugenia arawakorum;5,65E+06;33;8
Zinowiewia aymardii;5,64E+06;26;10
Nectandra coeloclada;5,64E+06;30;9
Endlicheria chalisea;5,63E+06;24;16
Zygia dinizii;5,62E+06;8;6
Inga suberosa;5,61E+06;8;8
Tapirira bethanniana;5,60E+06;43;27
Ficus schultesii;5,57E+06;15;15
Tapura peruviana;5,56E+06;18;10
Quiina attenuata;5,56E+06;13;7
Cynophalla polyantha;5,55E+06;74;1
Pachira glabra;5,55E+06;35;9
Calyptranthes paniculata;5,54E+06;20;13
Hirtella duckei;5,53E+06;12;5
Alseis lugonis;5,52E+06;82;17
Anacardium microsepalum;5,52E+06;10;6
Matisia oblongifolia;5,50E+06;16;7
Miconia klugii;5,50E+06;16;5
Inga vera;5,48E+06;14;10
Duguetia sancticaroli;5,46E+06;8;3
Lueheopsis burretiana;5,45E+06;4;3
Salacia juruana;5,45E+06;18;8
Talisia furfuracea;5,45E+06;39;25
Palicourea violacea;5,45E+06;4;2
Pourouma phaeotricha;5,43E+06;11;6
Vochysia braceliniae;5,42E+06;16;12
Inga yasuniana;5,41E+06;16;12
Duguetia chrysea;5,41E+06;35;19
Ocotea fendleri;5,40E+06;17;8
Pouteria rodriguesiana;5,40E+06;42;16
Aniba santalodora;5,38E+06;24;7
Corythophora amapaensis;5,37E+06;32;6
Vantanea paraensis;5,37E+06;12;10
Piptocoma schomburgkii;5,36E+06;13;1
Duguetia longicuspis;5,36E+06;17;6
Cochlospermum vitifolium;5,36E+06;8;5
Pradosia verticillata;5,36E+06;12;12
Sloanea multiflora;5,35E+06;16;11
Lacistema nena;5,34E+06;28;19
Inga yacoana;5,32E+06;45;17
Sloanea fendleriana;5,30E+06;26;23
Guapira eggersiana;5,29E+06;56;22
Clusia hoffmannseggiana;5,29E+06;11;6
Ormosia fastigiata;5,28E+06;9;4
Prunus debilis;5,28E+06;45;21
Anaxagorea phaeocarpa;5,27E+06;16;10
Tabernaemontana angulata;5,26E+06;37;18
Macrolobium wurdackii;5,25E+06;7;3
Aspidosperma megalocarpon;5,24E+06;16;8
Couepia habrantha;5,23E+06;24;15
Tabernaemontana linkii;5,23E+06;5;2
Pouteria arcuata;5,22E+06;6;4
Ficus boliviana;5,22E+06;10;5
Talisia megaphylla;5,21E+06;25;18
Humiriastrum subcrenatum;5,20E+06;59;27
Psychotria mapourioides;5,20E+06;18;16
Vochysia rufescens;5,18E+06;22;12
Zygia inundata;5,16E+06;42;5
Guatteria villosissima;5,15E+06;40;10
Chimarrhis microcarpa;5,14E+06;24;7
Ouratea pendula;5,14E+06;9;7
Zanthoxylum rigidum;5,14E+06;6;3
Tabernaemontana flavicans;5,14E+06;38;4
Solanum grandiflorum;5,13E+06;18;3
Neea parvifolia;5,10E+06;15;9
Miconia serrulata;5,09E+06;13;5
Nectandra latissima;5,08E+06;17;7
Guatteria intermedia;5,08E+06;18;12
Albizia multiflora;5,08E+06;15;4
Piper arboreum;5,07E+06;9;4
Eugenia uniflora;5,04E+06;17;10
Pouteria benai;5,04E+06;51;22
Swartzia vaupesiana;5,04E+06;14;9
Calliandra guildingii;5,03E+06;14;11
Warszewiczia cordata;5,03E+06;62;13
Eugenia dittocrepis;5,01E+06;14;8
Byrsonima riparia;5,01E+06;30;4
Cordia ripicola;5,01E+06;14;9
Lacistema polystachyum;5,01E+06;10;9
Nectandra crassiloba;5,00E+06;33;17
Cybianthus guyanensis;5,00E+06;17;8
Inga loubryana;4,99E+06;83;32
Parahancornia krukovii;4,99E+06;8;6
Triplaris gardneriana;4,99E+06;5;3
Pleurothyrium cuneifolium;4,98E+06;29;14
Theobroma velutinum;4,98E+06;9;7
Ephedranthus pisocarpus;4,98E+06;8;3
Luehea grandiflora;4,97E+06;8;5
Ocotea quixos;4,96E+06;23;14
Aphandra natalia;4,95E+06;4;2
Inga tomentosa;4,95E+06;19;10
Dalbergia foliosa;4,95E+06;7;4
Brosimum multinervium;4,95E+06;13;8
Euphronia hirtelloides;4,94E+06;10;4
Quiina cruegeriana;4,94E+06;21;13
Psychotria viridis;4,93E+06;10;1
Virola multiflora;4,92E+06;14;12
Casearia duckeana;4,91E+06;12;11
Byrsonima flexipes;4,91E+06;14;10
Mouriri spruceana;4,90E+06;6;3
Kutchubaea morilloi;4,90E+06;3;2
Guatteria ferruginea;4,90E+06;7;6
Heisteria insculpta;4,89E+06;19;11
Miconia traillii;4,89E+06;11;7
Ouratea decagyna;4,88E+06;25;19
Machaerium villosum;4,87E+06;11;4
Stryphnodendron porcatum;4,87E+06;22;16
Quararibea hirta;4,86E+06;12;5
Lecythis serrata;4,84E+06;81;9
Vochysia diversa;4,84E+06;6;3
Talisia praealta;4,83E+06;43;31
Abarema commutata;4,83E+06;5;2
Guatteria friesiana;4,82E+06;4;2
Phyllanthus juglandifolius;4,81E+06;8;7
Inga ulei;4,81E+06;19;10
Mezilaurus campaucola;4,80E+06;13;3
Myrcia inaequiloba;4,80E+06;16;4
Miconia centrodesma;4,79E+06;12;9
Tovomita stigmatosa;4,79E+06;8;7
Eugenia heterochroma;4,78E+06;17;15
Eumachia astrellantha;4,78E+06;1;1
Pseudobombax tomentosum;4,78E+06;1;1
Tachigali macropetala;4,78E+06;1;1
Jacqueshuberia loretensis;4,78E+06;30;4
Moquilea klugii;4,77E+06;9;8
Ouratea hexasperma;4,77E+06;14;3
Acalypha stenoloba;4,77E+06;11;3
Warszewiczia elata;4,77E+06;9;5
Chrysophyllum scalare;4,76E+06;12;6
Macrolobium venulosum;4,75E+06;7;3
Tocoyena williamsii;4,75E+06;16;10
Cassia fastuosa;4,73E+06;14;10
Guarea carapoides;4,73E+06;10;3
Duguetia manausensis;4,72E+06;60;20
Brosimum longifolium;4,71E+06;11;11
Miconia burchellii;4,71E+06;61;20
Miconia multispicata;4,70E+06;39;12
Miconia serialis;4,67E+06;163;11
Couepia excelsa;4,67E+06;30;19
Dipteryx rosea;4,66E+06;6;3
Sohnreyia excelsa;4,65E+06;13;9
Swartzia peruviana;4,65E+06;7;2
Trichilia glabra;4,64E+06;4;1
Neea stellulata;4,64E+06;8;7
Aralia excelsa;4,64E+06;9;5
Henriettea maroniensis;4,63E+06;24;9
Hirtella macrophylla;4,63E+06;8;7
Mouriri lunatanthera;4,62E+06;14;11
Machaerium robiniifolium;4,61E+06;10;5
Vochysia saccata;4,60E+06;10;2
Endlicheria punctulata;4,60E+06;14;11
Coccoloba dugandiana;4,59E+06;8;3
Croton spruceanus;4,58E+06;15;4
Plinia duplipilosa;4,58E+06;14;8
Duguetia hadrantha;4,57E+06;37;16
Myrcia subsericea;4,55E+06;8;4
Anacardium excelsum;4,54E+06;14;4
Vitex gigantea;4,54E+06;10;3
Clusia amazonica;4,53E+06;17;11
Ocotea notata;4,53E+06;3;1
Euplassa inaequalis;4,53E+06;16;6
Casearia negrensis;4,51E+06;32;16
Lissocarpa stenocarpa;4,49E+06;13;7
Cestrum schlechtendalii;4,49E+06;18;13
Isertia parviflora;4,49E+06;8;2
Solanum altissimum;4,47E+06;30;15
Roupala obtusata;4,47E+06;42;20
Stryphnodendron adstringens;4,44E+06;14;10
Eumachia boliviana;4,44E+06;13;2
Diplotropis peruviana;4,44E+06;5;3
Ilex petiolaris;4,44E+06;30;20
Connarus ruber;4,42E+06;6;4
Senefeldera verticillata;4,42E+06;6;3
Bellucia ovata;4,42E+06;11;4
Mouriri oligantha;4,41E+06;16;7
Rinorea brevipes;4,40E+06;17;3
Nectandra lineatifolia;4,39E+06;12;5
Tabernaemontana catharinensis;4,39E+06;8;5
Tapura lanceolata;4,38E+06;25;11
Platycarpum duckei;4,38E+06;8;5
Rhodostemonodaphne rufovirgata;4,38E+06;44;26
Tachigali chrysaloides;4,37E+06;19;5
Cynophalla amplissima;4,36E+06;12;8
Macrolobium evenulosum;4,36E+06;6;3
Swartzia bombycina;4,35E+06;24;8
Guatteria hispida;4,35E+06;7;7
Cordia silvestris;4,35E+06;11;8
Coussarea macrophylla;4,35E+06;18;5
Calycorectes bergii;4,34E+06;5;1
Terminalia duckei;4,34E+06;22;16
Miconia tetrasperma;4,34E+06;19;10
Parkia balslevii;4,32E+06;28;17
Ophiocaryon klugii;4,32E+06;9;6
Pentaplaris huaoranica;4,32E+06;32;13
Erythroxylum shatona;4,31E+06;5;2
Aspidosperma capitatum;4,29E+06;11;9
Inga multijuga;4,29E+06;16;12
Mabea klugii;4,28E+06;26;11
Coussapoa asperifolia;4,28E+06;9;7
Aspidosperma ulei;4,27E+06;11;5
Ficus trianae;4,27E+06;15;2
Acalypha macrostachya;4,26E+06;11;1
Myrcia dichasialis;4,26E+06;5;2
Pleurothyrium tomentellum;4,26E+06;5;2
Chrysophyllum wilsonii;4,24E+06;15;12
Mezilaurus opaca;4,24E+06;9;8
Marlierea velutina;4,24E+06;48;21
Chomelia polyantha;4,23E+06;8;4
Cybianthus spicatus;4,23E+06;12;7
Aspidosperma subincanum;4,23E+06;51;7
Swartzia guianensis;4,22E+06;21;14
Ruprechtia maracensis;4,22E+06;9;2
Calycolpus goetheanus;4,21E+06;12;10
Endlicheria cocuirey;4,19E+06;18;8
Gloeospermum longifolium;4,18E+06;9;5
Xylopia excellens;4,18E+06;19;7
Miconia calvescens;4,17E+06;15;7
Ouratea inundata;4,17E+06;13;3
Stephanopodium peruvianum;4,16E+06;23;8
Sloanea grandis;4,16E+06;11;8
Systemonodaphne geminiflora;4,15E+06;25;13
Lueheopsis althaeiflora;4,15E+06;13;10
Himatanthus semilunatus;4,15E+06;8;1
Miconia fragilis;4,14E+06;21;8
Vitex polygama;4,14E+06;15;7
Endlicheria melinonii;4,14E+06;24;20
Aniba permollis;4,13E+06;7;4
Protium occultum;4,13E+06;49;21
Protium panamense;4,13E+06;16;6
Ouratea polyantha;4,13E+06;9;6
Caryocar harlingii;4,12E+06;10;8
Ilex jenmanii;4,11E+06;7;3
Endlicheria mishuyacensis;4,11E+06;13;7
Mahurea exstipulata;4,10E+06;11;7
Machaerium acuminatum;4,10E+06;11;3
Palicourea ernestii;4,09E+06;7;4
Protium aidanianum;4,09E+06;30;16
Caraipa parvielliptica;4,09E+06;9;2
Sloanea obtusa;4,09E+06;22;9
Enterolobium cyclocarpum;4,08E+06;17;13
Inga venusta;4,08E+06;6;1
Rauvolfia praecox;4,07E+06;19;14
Duguetia ulei;4,07E+06;10;9
Sapium ciliatum;4,06E+06;19;13
Guatteria rubrinervis;4,05E+06;11;5
Guapira cuspidata;4,05E+06;11;4
Swartzia pinnata;4,04E+06;7;1
Psychotria carthagenensis;4,03E+06;31;16
Aiphanes ulei;4,01E+06;15;2
Chelyocarpus ulei;3,99E+06;22;6
Duguetia decurrens;3,98E+06;26;1
Caraipa odorata;3,98E+06;9;3
Seguieria aculeata;3,97E+06;5;2
Tovomita martiana;3,97E+06;16;2
Ficus popenoei;3,96E+06;6;6
Swartzia conferta;3,96E+06;5;4
Picrolemma sprucei;3,96E+06;12;5
Macrolobium stenocladum;3,96E+06;74;3
Faramea parvibractea;3,96E+06;16;4
Cremastosperma cauliflorum;3,95E+06;12;10
Heisteria maytenoides;3,95E+06;9;2
Hirtella guainiae;3,95E+06;2;2
Preslianthus pittieri;3,94E+06;14;6
Eschweilera squamata;3,94E+06;28;13
Stachyarrhena penduliflora;3,93E+06;9;6
Rhizophora racemosa;3,93E+06;9;2
Endlicheria tessmannii;3,93E+06;15;9
Sloanea duckei;3,93E+06;14;4
Licania robusta;3,93E+06;80;11
Lacmellea speciosa;3,92E+06;11;3
Ladenbergia muzonensis;3,92E+06;8;1
Himatanthus phagedaenicus;3,91E+06;8;1
Pourouma petiolulata;3,91E+06;17;10
Calyptranthes maxima;3,89E+06;16;11
Licania fanshawei;3,89E+06;28;13
Palicourea lasiantha;3,89E+06;26;7
Swartzia leblondii;3,88E+06;58;23
Xylosma intermedia;3,88E+06;22;19
Palicourea grandiflora;3,87E+06;22;3
Sapium paucinervium;3,86E+06;21;12
Eschweilera rionegrense;3,85E+06;4;1
Eschweilera macrocarpa;3,85E+06;8;2
Zanthoxylum paulae;3,85E+06;9;6
Licania cuyabenensis;3,84E+06;16;7
Naucleopsis guianensis;3,84E+06;29;19
Tachigali pubiflora;3,83E+06;2;1
Pagamea duckei;3,82E+06;23;6
Hippotis mollis;3,81E+06;19;2
Erythroxylum amazonicum;3,81E+06;11;8
Pleurothyrium insigne;3,79E+06;23;14
Aiouea longipetiolata;3,78E+06;12;7
Henriettea succosa;3,77E+06;10;6
Eugenia polystachya;3,77E+06;19;15
Guatteria anteridifera;3,76E+06;19;4
Triplaris vestita;3,76E+06;8;1
Ocotea ceanothifolia;3,76E+06;39;30
Sterculia rugosa;3,76E+06;28;7
Bursera inversa;3,75E+06;8;2
Miconia hypoleuca;3,75E+06;20;11
Guapira costaricana;3,74E+06;7;3
Pachira sessilis;3,73E+06;10;2
Swartzia arumateuana;3,73E+06;3;2
Talisia firma;3,73E+06;12;10
Zanthoxylum caribaeum;3,72E+06;10;9
Trema integerrima;3,72E+06;8;6
Maytenus krukovii;3,71E+06;2;1
Eugenia agathopoda;3,71E+06;16;14
Nectandra pichurim;3,71E+06;7;3
Aiouea piauhyensis;3,69E+06;5;3
Annona mucosa;3,69E+06;16;10
Matayba macrocarpa;3,69E+06;11;9
Klarobelia napoensis;3,68E+06;18;10
Beilschmiedia pendula;3,68E+06;32;11
Blastemanthus gemmiflorus;3,68E+06;11;3
Rhodostemonodaphne recurva;3,67E+06;16;15
Stylogyne ardisioides;3,67E+06;15;11
Froesia diffusa;3,67E+06;9;7
Chaunochiton angustifolium;3,67E+06;27;4
Anaxagorea rufa;3,67E+06;6;3
Taralea nudipes;3,67E+06;5;4
Myrcia decorticans;3,67E+06;36;16
Eperua venosa;3,66E+06;8;2
Ruprechtia laxiflora;3,66E+06;10;6
Tachigali leiocalyx;3,65E+06;4;3
Pouteria amygdalicarpa;3,65E+06;7;3
Aspidosperma pachypterum;3,65E+06;9;5
Metteniusa tessmanniana;3,63E+06;30;9
Miconia acuminata;3,62E+06;50;14
Cupania americana;3,62E+06;6;5
Pourouma napoensis;3,61E+06;19;10
Guatteria trichocarpa;3,61E+06;7;5
