species;population;N.ind;N.plots
Isertia_coccinea;9907052,79623809;47;11
Chrysophyllum_colombianum;9898712,61399921;22;12
Lorostemon_colombianus;9894273,08535077;14;7
Micropholis_brochidodroma;9893826,09916067;23;14
Aspidosperma_subincanum;9893268,94804231;45;6
Guatteria_cryandra;9869951,62244138;25;2
Unonopsis_veneficiorum;9868676,93441673;25;15
Talisia_guianensis;9847358,77913182;21;15
Vismia_gracilis;9803718,48032444;13;12
Anthodiscus_amazonicus;9796091,314318;7;4
Endlicheria_citriodora;9792452,52961257;18;13
Hippotis_albiflora;9764982,4273149;24;4
Banara_guianensis;9750076,86969436;26;13
Prunus_detrita;9746806,61555625;20;11
Chimarrhis_hookeri;9744314,74790047;38;21
Sloanea_spathulata;9733915,71914514;36;20
Euxylophora_paraensis;9706507,23354677;41;11
Copaifera_guyanensis;9698237,56984819;15;6
Zanthoxylum_pentandrum;9691837,64573288;22;12
Rinorea_pectinosquamata;9687842,67680533;106;20
Terminalia_aubletii;9682852,69623222;27;14
Ocotea_immersa;9672642,76945808;10;6
Himatanthus_attenuatus;9659332,53435919;23;7
Elaeoluma_schomburgkiana;9656577,70212846;11;5
Cordia_fallax;9654945,74856418;11;7
Parinari_occidentalis;9649744,94779356;30;18
Diospyros_pseudoxylopia;9643473,43376542;34;23
Micropholis_cayennensis;9639792,95777192;41;15
Aspidosperma_fendleri;9636971,40879236;34;13
Banara_arguta;9607230,13742971;7;4
Duguetia_megalocarpa;9593524,82614334;30;21
Euplassa_pinnata;9591279,66007542;26;11
Mabea_taquari;9590911,00922811;11;3
Lecythis_serrata;9590594,02306174;15;5
Colubrina_arborescens;9587972,25430383;48;10
Bunchosia_argentea;9586266,33754913;36;21
Faramea_tamberlikiana;9564469,36168602;18;11
Pouteria_cicatricata;9527951,20378241;6;2
Macrolobium_campestre;9519836,65470853;11;5
Himatanthus_obovatus;9515979,7667769;12;7
Hirtella_piresii;9513150,29194687;36;8
Cybianthus_nestorii;9467282,54738936;59;1
Vitex_stahelii;9465597,78175684;18;7
Croton_diasii;9464749,69016932;13;5
Eschweilera_nana;9457922,25516111;7;1
Myrcia_deflexa;9453325,62938696;19;11
Lindackeria_paraensis;9447277,22244844;8;6
Rinorea_amapensis;9428903,5812384;15;12
Campsiandra_gomez-alvareziana;9420925,61703522;12;2
Ficus_pertusa;9419212,00299904;32;18
Sorocea_duckei;9415056,04703552;18;8
Chlorocardium_venenosum;9409346,77064675;26;14
Chrysophyllum_eximium;9390162,28915955;37;9
Ormosia_amazonica;9378710,64798731;16;14
Virola_decorticans;9359772,45589852;24;21
Cecropia_peltata;9345604,17800097;21;10
Melicoccus_pedicellaris;9340375,99434948;36;21
Swartzia_macrocarpa;9314160,19938331;23;5
Carpotroche_crispidentata;9299232,20024174;21;18
Swartzia_jorori;9261014,84581034;19;10
Mollinedia_killipii;9253218,16555335;35;12
Hymenolobium_modestum;9251861,50079325;15;11
Ficus_mathewsii;9227953,88913931;24;13
Trichilia_martiana;9225407,09719937;18;12
Zanthoxylum_sprucei;9219680,60952864;31;22
Guatteria_atabapensis;9217114,72446386;12;6
Lueheopsis_burretiana;9198555,30487899;4;3
Caryocar_amygdaliforme;9197150,43395035;28;15
Qualea_cordata;9191456,12197526;23;3
Miconia_multiflora;9184814,88442988;31;2
Aiouea_laevis;9169698,60071992;21;14
Hirtella_pilosissima;9144087,82318389;19;15
Perebea_rubra;9139651,27375615;24;21
Tapura_singularis;9138985,03225378;34;17
Alseis_microcarpa;9133393,07501405;29;9
Picramnia_spruceana;9127602,78446845;14;7
Xylosma_benthamii;9100321,93560076;12;9
Piptocoma_schomburgkii;9074378,06005072;13;1
Triplaris_punctata;9070907,26717077;15;4
Sloanea_fendleriana;9066612,76975017;18;17
Platycarpum_rugosum;9052042,89562292;11;3
Achatocarpus_praecox;8993441,24352335;37;3
Qualea_labouriauana;8983763,95720742;39;15
Persea_areolatocostae;8961882,51366991;7;5
Nectandra_viburnoides;8929333,66001788;27;14
Tapura_lanceolata;8925921,78008375;23;10
Macrolobium_ischnocalyx;8916349,78474406;46;10
Micropholis_longipedicellata;8892287,96379518;42;17
Cremastosperma_leiophyllum;8892143,64997548;15;5
Ormosia_holerythra;8866061,71602719;15;10
Allophylus_loretensis;8858145,26181664;23;8
Sterigmapetalum_colombianum;8847877,94964344;39;5
Annona_cuspidata;8835321,88958952;12;7
Cassipourea_lasiocalyx;8833318,49724063;30;5
Sterculia_guapayensis;8807317,2477103;19;12
Salacia_elliptica;8796697,19903526;24;12
Meliosma_loretoyacuensis;8770457,77737161;23;15
Pourouma_cuspidata;8768698,36002282;12;5
Ouratea_amplifolia;8761082,78846364;17;9
Cybianthus_fulvopulverulentus;8752379,89672615;38;12
Citronella_incarum;8734589,98450061;35;21
Duroia_prancei;8727614,20139402;29;2
Ormosia_bopiensis;8724569,18026274;28;17
Trichilia_pittieri;8723354,84782931;23;5
Colubrina_glandulosa;8712242,53320827;11;7
Nectandra_lanceolata;8701631,29696512;7;4
Rauia_subtruncata;8696356,87500078;10;1
Staminodianthus_duckei;8661063,68141639;14;10
Miconia_lourteigiana;8660067,12469287;10;1
Cybianthus_guyanensis;8614378,7336208;14;5
Samanea_tubulosa;8613956,49836726;24;9
Annona_duckei;8611460,68352996;24;16
Elvasia_macrostipularis;8602988,53231079;139;4
Aniba_excelsa;8598503,69278334;33;12
Pouteria_stylifera;8588379,87762442;37;15
Inga_microcoma;8587875,46522941;30;16
Coussarea_macrophylla;8574216,24480897;16;3
Campomanesia_aromatica;8572590,54526316;17;9
Helianthostylis_steyermarkii;8562524,2378676;7;2
Faramea_corymbosa;8555725,57167912;16;13
Hirtella_obidensis;8538038,72847457;26;19
Magonia_pubescens;8527991,19012215;30;5
Klarobelia_lucida;8527237,86118724;21;9
Roupala_obtusata;8523413,25519863;20;15
Tabernaemontana_sananho;8515582,892251;21;16
Cavanillesia_umbellata;8500512,06533139;18;10
Calycophyllum_multiflorum;8492039,62947059;16;5
Luehea_paniculata;8491984,70480622;28;5
Casearia_corymbosa;8490186,74577596;28;14
Ficus_yoponensis;8487479,4919137;17;7
Trichilia_areolata;8483993,81411171;30;13
Pradosia_atroviolacea;8473607,74080875;20;17
Couratari_longipedicellata;8440619,96775752;22;21
Micropholis_porphyrocarpa;8428825,94612386;21;13
Ocotea_ceanothifolia;8414525,66299079;37;29
Sterculia_villifera;8412292,97986663;25;8
Pleurothyrium_acuminatum;8405737,05086033;18;7
Dacryodes_sclerophylla;8400669,27414895;13;8
Ilex_martiniana;8371609,53539464;37;4
Hortia_regia;8359095,48141716;38;11
Duguetia_flagellaris;8356165,11251128;13;10
Syagrus_inajai;8348349,89600016;18;6
Rauvolfia_pentaphylla;8340552,99517539;4;3
Couepia_exflexa;8338287,84376157;30;12
Monteverdia_ebenifolia;8337057,44909752;26;12
Tovomita_leucantha;8333861,34731204;6;2
Macrolobium_discolor;8326859,75872355;11;3
Cynophalla_polyantha;8324111,32634638;74;1
Vochysia_divergens;8313761,02031218;25;7
Helicostylis_heterotricha;8306546,99300655;15;6
Alibertia_bertierifolia;8296021,14979542;24;10
Salacia_macrantha;8295065,97721085;31;21
Coussarea_ampla;8294414,62570233;20;13
Tabernaemontana_linkii;8284697,40407402;5;2
Croton_lechleri;8278818,95300684;19;6
Vataireopsis_speciosa;8272605,27103661;26;14
Pterandra_arborea;8261326,92285952;24;21
Cupania_hirsuta;8242903,53837528;21;12
Ormosia_coarctata;8238315,28700772;21;10
Cordia_hebeclada;8237847,30426393;23;16
Catostemma_sancarlosianum;8203754,96302765;11;2
Protium_meridionale;8198960,69583148;16;9
Marlierea_velutina;8189178,68057784;18;16
Nectandra_paucinervia;8168783,77440699;41;14
Aspidosperma_myristicifolium;8161561,85617676;27;10
Pausandra_fordii;8149341,28597633;99;6
Sterculia_parviflora;8144455,21164259;13;5
Nectandra_lineata;8119951,58168485;18;6
Dendropanax_cuneatus;8098919,19729844;18;9
Cybianthus_peruvianus;8095658,34250447;19;8
Pterodon_emarginatus;8056736,65426661;11;1
Barnebydendron_riedelii;8056014,67729115;23;11
Enterolobium_barnebianum;8052750,15694104;17;10
Nectandra_turbacensis;8040219,05323766;39;17
Pouteria_grandis;8035136,79119109;63;24
Systemonodaphne_geminiflora;8031577,44825494;17;12
Dystovomita_paniculata;8025027,41076767;17;3
Couepia_excelsa;8021343,73743394;29;18
Calyptranthes_speciosa;8020330,77556997;24;14
Capparidastrum_solum;8006814,49548768;15;8
Laxoplumeria_tessmannii;8002607,59978147;18;8
Inga_poeppigiana;7991014,88613134;20;14
Vataireopsis_iglesiasii;7974676,46831871;10;4
Salacia_cordata;7968464,0908271;14;5
Persea_fastigiata;7957808,17185443;7;1
Ficus_eximia;7953366,34987683;17;8
Byrsonima_crassifolia;7945625,84415325;24;13
Sparattosperma_leucanthum;7939582,99709341;15;6
Eriotheca_surinamensis;7913444,73441241;31;16
Inga_suaveolens;7909971,83311186;29;15
Porcelia_nitidifolia;7888937,32378632;29;12
Licania_stricta;7872557,29910005;44;4
Miconia_prasina;7867140,92044451;28;11
Vochysia_rufescens;7860264,81371517;20;11
Licaria_crassifolia;7845419,74104194;29;16
Guatteria_villosissima;7833125,6403067;9;5
Moquilea_subarachnophylla;7815758,37591783;15;7
Inga_densiflora;7796735,58096786;23;13
Albizia_niopoides;7784252,60439992;11;8
Faramea_sessilifolia;7781214,17035302;28;7
Anadenanthera_peregrina;7764290,89250588;5;3
Magnolia_amazonica;7757069,88496162;38;13
Elizabetha_speciosa;7755263,77027259;17;9
Annona_fosteri;7743101,01512682;18;7
Croton_sampatik;7729541,00673254;27;4
Phragmotheca_mammosa;7702625,9542961;17;8
Ormosia_grossa;7678858,05367615;11;11
Trichilia_laxipaniculata;7668034,94634746;38;11
Acrocomia_aculeata;7659623,12123932;22;2
Cecropia_angulata;7659538,38276122;13;5
Inga_fastuosa;7641317,37601736;18;11
Pouteria_pariry;7637335,93679699;25;16
Inga_lallensis;7636167,7671408;23;14
Calyptranthes_macrophylla;7611419,17356308;27;17
Miconia_napoana;7599140,43721867;24;13
Quiina_guianensis;7598338,24206389;39;11
Euplassa_inaequalis;7583832,27220711;16;6
Isertia_rosea;7574819,0246205;35;7
Erisma_bracteosum;7569020,68449222;20;10
Tapura_capitulifera;7564246,28376199;87;27
Sloanea_picapica;7564207,68495007;19;13
Guatteria_rubrinervis;7560127,41447916;11;5
Tabernaemontana_markgrafiana;7554925,60760348;4;1
Aldina_insignis;7552424,05646477;29;3
Siparuna_bifida;7543635,99179198;15;10
Virola_albidiflora;7524824,97390376;17;7
Nectandra_cuneatocordata;7519366,82768359;27;15
Vataireopsis_surinamensis;7513285,76823274;19;12
Sapium_paucinervium;7475173,89517922;17;10
Machaerium_quinata;7462053,97777808;11;8
Simaba_obovata;7459016,98048491;9;1
Tabebuia_aurea;7400373,51304718;14;5
Allophylus_latifolius;7378221,11891167;13;10
Aniba_permollis;7374397,43639721;6;3
Bonyunia_aquatica;7365173,91258152;10;7
Pouteria_pubescens;7356276,79798834;18;14
Microdesmia_arborea;7337338,59677473;12;6
Ruizterania_sacculata;7334121,2999425;5;2
Muellera_denudata;7330650,3803074;6;3
Talisia_cupularis;7330454,44015907;8;7
Ficus_caballina;7324996,0731419;10;5
Anaxagorea_angustifolia;7302223,51670479;8;1
Eugenia_paracatuana;7285778,25808327;8;2
Licania_gracilipes;7275002,24683515;17;11
Swartzia_remiger;7268543,05102726;50;8
Ternstroemia_candolleana;7263859,35027354;31;2
Monteverdia_amazonica;7262485,9775426;17;11
Erythrina_poeppigiana;7256053,40115643;16;8
Andira_macrothyrsa;7251579,60263846;22;11
Abarema_barbouriana;7237989,69404491;22;11
Senna_ruiziana;7236438,69785696;9;4
Isertia_parviflora;7234344,31566998;8;2
Abarema_piresii;7233951,69231438;15;15
Nectandra_canescens;7224577,74765579;28;4
Eugenia_diplocampta;7207152,50374753;7;3
Caryocar_edule;7187294,8391526;3;1
Eugenia_agathopoda;7177238,38081874;14;12
Casearia_fasciculata;7126273,15383356;12;5
Pouteria_gabrielensis;7122542,89390371;17;2
Urera_laciniata;7112294,39449318;5;1
Mouriri_lunatanthera;7108034,41977624;12;9
Macrolobium_latifolium;7098142,66990567;2;1
Caryodaphnopsis_fosteri;7096453,74659846;30;19
Bellucia_arborescens;7085081,26015057;25;21
Pleurothyrium_trianae;7078307,60592195;35;19
Couepia_macrophylla;7064745,63684442;22;10
Eugenia_uniflora;7052307,20937756;16;9
Endlicheria_williamsii;7019727,54767675;18;11
Humiriastrum_colombianum;7016078,59283197;9;2
Neea_anisophylla;6991382,8806804;27;5
Tachigali_pubiflora;6990157,98382362;2;1
Cestrum_racemosum;6968805,14848544;9;4
Macrolobium_wurdackii;6963255,61267096;7;3
Malouetia_naias;6924699,48817628;7;3
Stryphnodendron_microstachyum;6909026,6174651;16;14
Swartzia_oraria;6906816,48086233;11;9
Ouratea_melinonii;6891215,45441435;40;18
Aspidosperma_pachypterum;6886600,65864712;8;4
Licania_fanshawei;6863449,6976889;28;13
Ormosia_fastigiata;6859243,02547557;9;4
Ficus_sphenophylla;6857686,51785272;14;10
Triplaris_dugandii;6837804,13337294;17;10
Anthodiscus_klugii;6836601,79153729;23;20
Eperua_venosa;6833523,41692848;8;2
Protium_reticulatum;6830922,51877916;5;1
Couepia_joaquinae;6830814,84978878;18;7
Diospyros_santaremnensis;6808808,61735619;25;3
Sacoglottis_cydonioides;6803918,02208113;32;18
Vatairea_fusca;6797081,68189274;12;11
Bellucia_pentamera;6790174,80321025;19;12
Tovomita_martiana;6771780,13820373;16;2
Ixora_martinsii;6741792,43846833;7;3
Albizia_multiflora;6726929,72879461;12;3
Senegalia_tenuifolia;6725939,97312362;16;7
Licania_polita;6722163,34593467;8;4
Libidibia_paraguariensis;6702586,61641436;7;2
Psychotria_viridis;6701409,18172932;10;1
Zygia_ampla;6690666,81760302;11;4
Vaupesia_cataractarum;6690421,43720989;8;4
Pouteria_maguirei;6684106,81252962;16;4
Guapira_opposita;6682473,308696;24;10
Humiriastrum_piraparanense;6666714,38041132;6;4
Tachigali_odoratissima;6662580,50215315;8;3
Rudgea_lanceifolia;6648911,72283155;18;8
Marila_tomentosa;6645294,30580847;19;13
Vatairea_macrocarpa;6637282,70914089;30;2
Heisteria_maytenoides;6630237,31598659;8;1
Nectandra_acuminata;6619698,57868505;7;5
Aiouea_maguireana;6605863,53351442;19;10
Alibertia_claviflora;6596647,35909148;12;9
Ouratea_polygyna;6583528,81060102;13;5
Mabea_anadena;6577704,18290053;20;2
Cassia_leiandra;6576804,11224058;9;7
Aegiphila_integrifolia;6568816,54827339;19;10
Pochota_fendleri;6567718,3264531;6;5
Hymenopus_glabriflorus;6557285,3297269;8;5
Coussapoa_asperifolia;6543866,98083312;9;7
Gloeospermum_equatoriense;6540346,62796911;14;7
Allophylus_divaricatus;6532000,53573736;23;18
Ouratea_odora;6531289,70296608;5;1
Licania_silvae;6531053,01071174;14;12
Eperua_schomburgkiana;6526233,42026994;6;2
Nectandra_pearcei;6520124,46170689;19;10
Terminalia_glabrescens;6515677,66723881;7;4
Eriotheca_candolleana;6489677,86652868;5;3
Pachira_glabra;6488655,92872312;35;9
Virola_coelhoi;6486265,32291769;8;2
Miconia_klugii;6465500,95540503;8;4
Ocotea_gracilis;6464736,86712567;14;8
Pera_anisotricha;6441988,08176768;16;3
Matisia_oblongifolia;6441351,09573115;8;5
Miconia_ampla;6440385,13688786;8;4
Mabea_pohliana;6438387,83709052;26;4
Pouteria_rodriguesiana;6426624,30332955;36;14
Abarema_commutata;6425898,15613286;5;2
Nectandra_crassiloba;6422953,62983613;33;17
Macrolobium_archeri;6418748,32420063;29;13
Burdachia_prismatocarpa;6415691,11380212;8;4
Hymenopus_miltonii;6408414,09021618;9;4
Endlicheria_punctulata;6392850,18951012;13;10
Syagrus_cocoides;6382359,67589535;26;3
Eugenia_arawakorum;6379035,37924493;33;8
Stryphnodendron_moricolor;6372824,63816507;15;10
Piper_reticulatum;6372165,52425074;22;14
Ocotea_olivacea;6353834,21554508;19;9
Cassia_fastuosa;6351823,41576497;7;5
Tapirira_bethanniana;6348864,17526677;35;20
Allophylus_pilosus;6347609,50345367;17;12
Guatteria_wachenheimii;6339092,84805517;33;12
Faramea_paniculata;6338538,5905104;41;2
Virola_parvifolia;6330995,50699104;11;8
Zygia_claviflora;6326128,85581817;13;5
Psidium_guineense;6316084,98227452;2;1
Ilex_petiolaris;6310124,03439156;14;11
Faramea_capillipes;6294798,24118351;9;9
Tachigali_tinctoria;6290521,39357521;6;5
Alchornea_latifolia;6282387,15819836;15;10
Emmotum_orbiculatum;6244000,16118421;16;4
Poeppigia_procera;6234573,28265199;6;3
Paloue_induta;6219613,91324108;23;4
Cecropia_utcubambana;6206449,87911135;14;1
Peltogyne_subsessilis;6185479,15289934;12;2
Alseis_lugonis;6164598,31569785;27;16
Cordia_sericicalyx;6152937,05717585;8;5
Corythophora_amapaensis;6146481,94993354;28;4
Swartzia_longistipitata;6133657,75467223;11;3
Myrcia_rufipila;6129365,95895776;7;7
Pera_distichophylla;6128864,84546515;8;4
Thyrsodium_herrerense;6118986,08408474;9;7
Zygia_dinizii;6105837,97821324;7;5
Tetrorchidium_macrophyllum;6101320,29317984;26;12
Neea_robusta;6094207,89883878;8;7
Mollinedia_ovata;6083322,97105174;17;12
Theobroma_velutinum;6082181,816937;8;6
Nectandra_membranacea;6073199,50205855;20;15
Eugenia_acrensis;6071127,17193139;6;4
Caraipa_myrcioides;6066325,00462416;18;11
Hieronyma_huilensis;6063900,12375294;7;2
Miconia_longispicata;6058102,47373309;17;12
Ficus_citrifolia;6052890,03577773;18;13
Lacmellea_peruviana;6047795,94781031;13;7
Talisia_carinata;6045826,57837186;11;6
Tovomita_stigmatosa;6036040,38176221;8;7
Mouriri_myrtilloides;6008503,59196487;15;11
Protium_urophyllidium;6007858,55179909;11;7
Picramnia_sellowii;5993439,49585072;12;5
Lacistema_polystachyum;5992383,83471215;8;7
Henriettea_spruceana;5982309,00490746;6;2
Malmea_dielsiana;5979658,17806762;39;13
Ilex_laureola;5978511,17397951;28;6
Mouriri_cauliflora;5975128,45840779;13;8
Vismia_sprucei;5961481,4135103;21;11
Nectandra_coeloclada;5952371,7642076;28;8
Citharexylum_poeppigii;5952307,49447062;9;6
Guettarda_spruceana;5949759,09553699;11;4
Rudgea_hostmanniana;5949298,36659948;9;3
Guapira_cuspidata;5946872,6190843;11;4
Casimirella_ampla;5943518,83144591;18;8
Acalypha_diversifolia;5942120,86652167;8;2
Genipa_spruceana;5936994,02263239;6;3
Licania_davillifolia;5885993,40427822;22;6
Ficus_schultesii;5884670,479669;15;15
Tabernaemontana_angulata;5880771,9842638;22;12
Duguetia_hadrantha;5877397,00762574;24;15
Inga_tomentosa;5865796,72865209;17;8
Tetrameranthus_laomae;5822768,6355025;6;5
Attalea_princeps;5802486,87577964;9;2
Microdesmia_rigida;5801457,65148827;7;1
Andira_coriacea;5799862,67409903;68;21
Pradosia_verticillata;5797382,18412312;8;8
Annona_sericea;5790933,56088325;10;5
Monopteryx_angustifolia;5788304,07528245;7;1
Prunus_debilis;5776199,91392387;24;17
Swartzia_picta;5736948,63339621;7;5
Stylogyne_orinocensis;5734031,31885932;5;4
Ruprechtia_maracensis;5731732,75998205;9;2
Rhodostemonodaphne_recurva;5725953,4581515;15;14
Faramea_anisocalyx;5717056,86765037;13;8
Curupira_tefeensis;5715838,84489578;3;3
Duroia_bolivarensis;5708236,91993878;8;7
Alseis_blackiana;5700998,48650391;31;9
Ladenbergia_muzonensis;5699651,21369174;8;1
Chrysophyllum_scalare;5699105,3263458;12;6
Inga_striata;5697555,85384678;13;10
Pourouma_phaeotricha;5696485,9603567;9;4
Talisia_sylvatica;5684373,65341754;20;5
Quararibea_hirta;5679825,77004024;12;5
Faramea_torquata;5677610,72651623;15;11
Endlicheria_tessmannii;5675709,40328194;11;8
Virola_multiflora;5636440,44903798;14;12
Neea_laxa;5632019,89799268;8;8
Meriania_urceolata;5627446,99193584;17;1
Sloanea_erismoides;5623945,25244499;12;7
Mabea_klugii;5617126,46615006;26;11
Neea_parvifolia;5612709,58390337;15;9
Laetia_cupulata;5612200,86372161;8;7
Mouriri_oligantha;5586109,56566804;13;5
Raputia_aromatica;5584232,6523389;8;1
Ciliosemina_pedunculata;5583639,69650272;12;8
Guapira_eggersiana;5581018,00749765;43;19
Ocotea_obovata;5575790,10554692;22;9
Salvertia_convallariodora;5572682,68380895;10;1
Duguetia_trunciflora;5566897,65468109;18;8
Ouratea_pendula;5565943,24887019;8;6
Dacryodes_edilsonii;5561005,23635593;8;1
Protium_surinamense;5551265,0301736;28;7
Anaxagorea_phaeocarpa;5543794,14222301;14;8
Inga_leptocarpa;5540242,70716422;8;5
Inga_acuminata;5522062,17185497;16;10
Samanea_inopinata;5510634,20987921;2;1
Ambelania_duckei;5504432,00609219;14;13
Inga_yacoana;5502110,17865366;23;13
Pouteria_pimichinensis;5491172,32481614;5;1
Eugenia_heterochroma;5479273,19678082;16;14
Sloanea_meianthera;5475107,45091625;20;15
Casearia_negrensis;5464855,60761891;18;11
Limadendron_amazonicum;5464151,57812248;9;4
Piper_arboreum;5449298,41085362;8;3
Bauhinia_eilertsii;5448116,93199344;17;2
Ruprechtia_tangarana;5440656,1591099;18;7
Talisia_megaphylla;5438301,87724378;22;15
Fissicalyx_fendleri;5424795,75954765;12;4
Ocotea_fendleri;5418614,1606623;9;4
Ocotea_quixos;5416476,54095676;19;12
Eugenia_tetramera;5410457,46409907;18;10
Pagamea_duckei;5409381,12456754;21;4
Miconia_centrodesma;5408904,35346856;10;8
Parkia_balslevii;5406982,45691443;24;16
Tovomita_caloneura;5392127,24681321;12;12
Quiina_macrophylla;5385187,22809787;21;14
Swartzia_pendula;5378059,41465463;3;1
Ocotea_notata;5378059,41465463;3;1
Diptychandra_aurantiaca;5373157,16792859;15;2
Guatteria_ramiflora;5372998,1924376;20;6
Casearia_commersoniana;5356340,53917938;8;5
Ficus_piresiana;5356330,40584699;18;14
Miconia_tetrasperma;5355001,41737292;15;7
Brosimum_melanopotamicum;5349400,9966551;10;9
Talisia_furfuracea;5349400,05937629;33;19
Ocotea_fragrantissima;5333271,21055583;3;1
Malouetia_guianensis;5331248,98389164;25;6
Tocoyena_williamsii;5329580,13531243;15;9
Trichilia_mazanensis;5312787,28102659;7;4
Tabernaemontana_disticha;5301552,89876698;33;1
Endlicheria_metallica;5295409,02644072;21;8
Spongiosperma_grandiflorum;5289225,08110067;7;2
Enterolobium_contortisiliquum;5274686,03704999;12;5
Moquilea_klugii;5265140,00491143;9;8
Hymenopus_adolphoduckei;5222055,70985907;14;7
Mabea_angustifolia;5212358,82753419;9;3
Vismia_schultesii;5204678,66473409;8;2
Pentaplaris_huaoranica;5202489,46422366;31;12
Trichanthera_gigantea;5194112,06062804;13;6
Guarea_carapoides;5192629,66864659;10;3
Senefeldera_verticillata;5192502,41043051;6;3
Macrolobium_evenulosum;5187266,03473353;6;3
Miconia_ternatifolia;5187227,96360904;7;2
Porcelia_ponderosa;5179541,47047437;7;4
Couepia_sandwithii;5172350,70638137;13;8
Protium_cuneifolium;5168640,29423376;6;2
Ocotea_nitida;5160350,33140207;9;9
Tovomita_spruceana;5151109,49866152;8;5
Ixora_ulei;5146930,16743349;19;8
Nectandra_umbrosa;5143643,46173506;6;1
Quiina_cruegeriana;5120679,29884693;20;12
Guatteria_friesiana;5115049,76901419;4;2
Warszewiczia_cordata;5114509,27133782;14;10
Bursera_inversa;5101145,6505476;8;2
Theobroma_bicolor;5097362,75476416;7;3
Eugenia_schunkei;5087271,0633766;21;13
Chaunochiton_angustifolium;5081681,36041777;23;1
Guapira_costaricana;5077244,69099066;6;2
Endlicheria_chalisea;5076939,2005636;17;11
Myrcia_graciliflora;5074625,43265271;10;4
Dussia_discolor;5069121,70034995;14;11
Trichilia_catigua;5062067,06666992;10;2
Protium_aidanianum;5061984,24731488;30;16
Coursetia_ferruginea;5061351,44104564;11;5
Blastemanthus_gemmiflorus;5059172,80780029;5;2
Licania_robusta;5056625,60066818;78;10
Guatteria_anteridifera;5051662,4567049;18;3
Swartzia_leblondii;5028309,9547766;54;21
Ximenia_americana;5010868,11603041;12;5
Quararibea_loretoyacuensis;5001293,33043155;10;3
Pourouma_petiolulata;4997754,40112075;17;10
Miconia_pubipetala;4990788,24866568;10;3
Sloanea_grandis;4990229,57889931;9;6
Cecropia_putumayonis;4989463,72261692;25;11
Caryocar_harlingii;4987111,60623555;10;8
Vantanea_paraensis;4984220,64057586;9;7
Cheiloclinium_hippocrateoides;4979563,34389643;7;5
Catostemma_milanezii;4973773,41921519;7;5
Mouriri_spruceana;4973438,03668822;5;2
Ephedranthus_pisocarpus;4971930,03232601;7;2
Ficus_trianae;4954936,50405839;15;2
Inga_glomeriflora;4951143,06579915;14;9
Aspidosperma_ulei;4949841,12768065;10;4
Catostemma_albuquerquei;4949075,22077837;18;13
Talisia_simaboides;4946199,44553512;41;31
Lacmellea_gracilis;4941732,67551187;19;9
Ouratea_leprieuri;4932724,02088343;13;2
Cinchonopsis_amazonica;4912042,85238916;9;4
Ateleia_guaraya;4893868,95996024;7;2
Erisma_micranthum;4893197,01010156;6;2
Inga_venusta;4887059,26211231;6;1
Recordoxylon_speciosum;4872854,53549369;40;12
Schistostemon_macrophyllum;4843256,85612964;6;2
Calliandra_magdalenae;4838481,0853442;9;7
Styrax_sieberi;4837204,37080264;5;4
Peltogyne_campestris;4829114,60926206;11;6
Calyptranthes_maxima;4827395,26304206;16;11
Monteverdia_oblongata;4825582,35892982;25;15
Abarema_longipedunculata;4822662,68923727;3;2
Inga_longiflora;4812021,0080133;8;5
Swartzia_simplex;4810561,05388267;10;8
Albizia_duckeana;4801523,40266996;14;10
Endlicheria_dysodantha;4800345,46733495;14;12
Homalium_albiflorum;4798893,26994704;10;2
Myrcia_servata;4785005,61775411;18;11
Mezilaurus_opaca;4781713,95789633;8;7
Calliandra_trinervia;4760214,07183453;18;11
Stachyarrhena_acuminata;4749098,93778517;21;8
Miconia_serialis;4746098,96125785;19;7
Inga_loubryana;4740998,17884517;66;26
Guatteria_intermedia;4724572,27716164;9;6
Naucleopsis_guianensis;4723917,27602343;26;17
Vochysia_braceliniae;4705132,54067533;13;10
Guarea_caulobotrys;4703447,27291183;7;4
Chrysochlamys_bracteolata;4699403,35364536;15;6
Schistostemon_retusum;4694441,65579219;6;3
Pachira_orinocensis;4671442,19929048;10;5
Heisteria_insculpta;4667143,40288717;19;11
Virola_minutiflora;4665625,68323421;9;8
Porocystis_toulicioides;4665380,51831375;12;6
Ternstroemia_urophora;4656831,08594125;4;3
Himatanthus_revolutus;4652706,81794577;15;13
Onychopetalum_periquino;4651237,06426777;6;5
Aiphanes_ulei;4649913,47610335;14;1
Sterculia_rugosa;4633540,27296791;28;7
Calyptranthes_forsteri;4629214,1622733;11;10
Talisia_firma;4629000,77411087;8;7
Endlicheria_mishuyacensis;4626766,25471495;12;6
Ormosia_grandiflora;4623202,49324872;10;10
Dodecastigma_amazonicum;4617015,75990614;12;5
Ocotea_brenesii;4609975,43200621;6;4
Inga_cordistipula;4605932,37938869;6;1
Stephanopodium_peruvianum;4604667,39885275;22;7
Mezilaurus_campaucola;4600593,68121467;6;2
Humiriastrum_subcrenatum;4597436,90960699;37;21
Matisia_lomensis;4586134,19285986;22;11
Myrcia_guianensis;4585836,26344587;11;10
Preslianthus_pittieri;4576559,85819485;14;6
Trichilia_elsae;4573990,99442479;18;10
Miconia_traillii;4556080,88324265;6;4
Coussapoa_villosa;4553198,78374717;19;14
Annona_symphyocarpa;4552601,3748601;13;3
Phyllanthus_attenuatus;4548590,39517836;11;4
