"species";"population";"N.ind";"N.plots";"pop.sd"
"Chrysophyllum_ovale";1477519,9391876;5;3;969221,479070753
"Allophylus_angustatus";1476262,75435696;7;7;578257,470495664
"Tetrameranthus_duckei";1474162,864408;6;5;680543,367883415
"Ormosia_melanocarpa";1470676,86940042;11;6;907888,983248149
"Pterogyne_nitens";1470604,7729486;2;1;1333437,53471352
"Ocotea_whitei";1469035,5223624;2;2;1107163,70882123
"Ocotea_silvae";1466935,7729;2;1;1479562,77360203
"Duguetia_paraensis";1460329,4560298;3;2;1109708,84558248
"Hirtella_duckei";1459446,93155;2;1;1408311,82625978
"Schizocalyx_peruvianus";1459194,2324052;3;2;1259220,23971714
"Vismia_cauliflora";1457555,7254136;2;2;1141578,62953736
"Cosmibuena_grandiflora";1457106,215721;6;5;649964,285246452
"Inga_yasuniana";1448994,2329248;4;3;844642,97236055
"Tovomita_tenuiflora";1445705,1884276;3;3;1033456,42262781
"Oxandra_macrophylla";1443269,654112;1;1;1562632,77048933
"Senefelderopsis_chiribiquetensis";1442878,563724;2;1;1516574,1884241
"Ficus_macbridei";1441151,21678724;6;5;675219,555667338
"Inga_megalobotrys";1438552,153276;4;1;1446722,05610896
"Clathrotropis_brunnea";1436802,6808228;2;1;1418171,22778383
"Hylenaea_comosa";1436500,598358;2;1;1378920,66383643
"Luehea_divaricata";1430689,6823848;4;2;1026909,78428209
"Coussapoa_longepedunculata";1428505,2087254;4;3;912929,05598477
"Byrsonima_coccolobifolia";1427176,981919;4;2;1364228,77066566
"Duguetia_macrophylla";1426826,87393386;5;3;1041820,18075421
"Bellucia_ovata";1424735,393804;2;1;1474786,58821762
"Ormosia_smithii";1419961,289052;1;1;1203461,01386042
"Guatteria_tomentosa";1418106,841433;2;2;1014654,11345587
"Platymiscium_pubescens";1418074,4616452;3;3;837422,054699867
"Miconia_appendiculata";1416846,294562;2;1;1336023,78394326
"Inga_ilta";1415876,8617716;9;6;659563,134784884
"Moronobea_pulchra";1414789,75845182;2;2;1308488,39056409
"Cinnamodendron_tenuifolium";1414301,466904;1;1;1410966,4369929
"Conceveiba_maynasensis";1410242,4790848;2;2;1006218,09812322
"Chloroleucon_acacioides";1408282,3091208;2;2;854857,855830617
"Zanthoxylum_caribaeum";1406714,2972566;3;3;812410,361083413
"Platycarpum_duckei";1401121,614208;3;1;1401528,33990397
"Vismia_glabra";1395697,214086;1;1;1399745,84611562
"Vismia_lauriformis";1395086,7005522;5;2;1054973,28921057
"Inga_acicularis";1392034,5610538;2;2;993076,499192357
"Coussarea_longiflora";1389336,339948;1;1;1303230,69228971
"Inga_grandis";1387139,797378;1;1;1177625,40069628
"Mosannona_raimondii";1386184,90626;1;1;1206403,63039854
"Inga_sarayacuensis";1383818,4133622;7;3;911606,957828529
"Hirtella_brachystachya";1383555,3820868;4;2;921290,95920566
"Henriettea_seemannii";1383272,4053604;2;1;1372046,62428935
"Simaba_cavalcantei";1382510,3102792;4;2;1044420,92464944
"Remijia_roraimae";1380549,8810994;5;2;1211635,40549386
"Matayba_spruceana";1378145,104945;6;2;945340,965053748
"Piper_hispidum";1376630,8315378;2;2;959611,988256888
"Quiina_blackii";1375242,692414;1;1;1427316,22869972
"Daphnopsis_equatorialis";1371749,3321366;7;4;756002,40306724
"Eugenia_amblyosepala";1371491,7058194;2;2;882519,872713623
"Marlierea_subulata";1369180,3325748;3;2;948303,412173236
"Erythrina_verna";1369136,94458;1;1;1307506,80874025
"Cremastosperma_gracilipes";1368469,610867;3;2;1166582,6002285
"Pachira_trinitensis";1367915,8277244;3;3;755776,084409492
"Deguelia_densiflora";1366998,9398354;4;2;1122000,56881435
"Miconia_pulverulenta";1364729,70767;1;1;1307126,16367224
"Ocotea_cuprea";1364049,207809;3;3;769674,481618177
"Tachigali_chrysaloides";1355824,8382372;12;1;1350119,81576541
"Ficus_membranacea";1353282,0528278;2;2;891896,88905969
"Ladenbergia_lambertiana";1351850,8005922;2;1;1303512,4494708
"Miconia_acutifolia";1350196,9659886;1;1;1259885,01764929
"Capparidastrum_macrophyllum";1349823,3909432;4;2;972647,522084002
"Eugenia_macrosperma";1345151,4663132;1;1;1300310,79775143
"Brosimum_longifolium";1343726,8303826;3;3;788241,884811803
"Inga_lomatophylla";1342974,5043114;7;6;517286,91917636
"Lacistema_hasslerianum";1342488,2504174;4;1;1293341,3649361
"Miconia_decurrens";1338306,9784472;4;4;787168,729553537
"Cybianthus_venezuelanus";1334515,6114688;1;1;1255139,71325228
"Matisia_arteagensis";1330854,9313056;1;1;1384269,14148041
"Ocotea_sandwithii";1328231,389724;5;4;715361,350333773
"Lonchocarpus_hedyosmus";1327883,513178;2;1;1296362,48480475
"Porcelia_mediocris";1326858,1227586;6;6;661996,766909918
"Simira_wurdackii";1325849,40224672;8;4;740475,653763836
"Vismia_confertiflora";1321766,384987;2;2;1061797,56976098
"Ladenbergia_acutifolia";1319193,916762;2;1;1311713,54496179
"Mosannona_papillosa";1318561,571997;1;1;1224528,07927785
"Abarema_acreana";1317703,962406;1;1;1224930,21152932
"Bellucia_spruceana";1310694,2121344;5;5;660725,108449602
"Nectandra_oppositifolia";1301367,143847;7;5;617993,08463627
"Pleurothyrium_cinereum";1300268,214242;5;4;700287,312395616
"Cecropia_ulei";1296823,3280088;5;4;677023,033144512
"Marlierea_imperfecta";1296280,7857184;3;2;1017932,05093404
"Clusia_nigrolineata";1295542,2324528;2;2;981522,239018802
"Coussarea_hydrangeifolia";1293023,5985222;3;3;789810,729699824
"Pradosia_subverticillata";1287494,5795084;1;1;1275478,2694694
"Sextonia_pubescens";1285131,3636244;2;2;919276,026757079
"Pouteria_lucuma";1282298,1376894;5;2;896430,046973601
"Coussapoa_sprucei";1279582,856072;1;1;1120387,69629097
"Aldina_macrophylla";1273009,1956758;1;1;1197053,64370014
"Byrsonima_verbascifolia";1272799,017592;2;1;1322159,68656216
"Inga_virgultosa";1271765,2608112;6;4;636315,58119142
"Diospyros_glomerata";1266030,7763896;2;2;892648,535643797
"Guatteria_ouregou";1263669,273204;5;3;665578,777982454
"Rudgea_bracteata";1262013,8824062;7;4;738489,718280212
"Garcinia_albuquerquei";1261288,9140164;1;1;1117089,92854826
"Vochysia_boliviana";1260399,44422576;4;3;866325,009809241
"Piper_pilirameum";1255205,5070818;2;1;1206944,45504131
"Erythroxylum_umbu";1253629,4369306;3;2;867803,897404548
"Licania_cidii";1253408,47696;1;1;1269131,57013541
"Fusispermum_laxiflorum";1250986,1215654;2;1;1236904,62884253
"Coussarea_grandis";1249194,172503;3;2;1008169,80741719
"Ilex_ovalifolia";1248928,8756286;5;4;633460,740247844
"Miconia_urceolata";1241104,728122;1;1;1077317,67095874
"Bellucia_strigosa";1239683,8309446;3;2;815849,405189496
"Taralea_cordata";1239490,6558122;5;1;1214395,82470964
"Guapira_sancarlosiana";1238481,6986254;1;1;1113247,35430514
"Pachira_coriacea";1236799,5521062;1;1;1176029,24234435
"Caraipa_jaramilloi";1236551,0040298;3;1;1196421,4874799
"Micropholis_grandiflora";1235236,6986414;1;1;1198670,29344825
"Chrysophyllum_oliviforme";1234509,0046232;2;2;763311,505829955
"Cybistax_antisyphilitica";1234149,4081028;2;1;1207992,18370248
"Vochysia_tetraphylla";1233860,217182;4;2;984359,159119566
"Annona_glomerulifera";1232760,8421642;6;5;612571,974274888
"Aiouea_napoensis";1232455,122425;3;3;767516,138267098
"Couepia_trapezioana";1232027,0305456;2;1;1209722,56733459
"Dicymbe_pharangophila";1227963,5592332;1;1;1174805,14322676
"Faramea_platyneura";1224999,2516218;3;3;727388,518889394
"Miconia_eriodonta";1224793,0755209;3;3;872137,504131097
"Pouteria_simulans";1224474,8953086;8;5;566967,324358027
"Xylopia_trichostemon";1222408,8363856;3;1;1270282,18442997
"Solanum_cyathophorum";1220984,3668116;2;1;1212084,02397437
"Hirtella_guainiae";1218097,9649514;1;1;1171852,58987631
"Quararibea_putumayensis";1215486,3221684;3;2;858529,633308386
"Ocotea_nilssonii";1214449,487468;1;1;1204584,88755807
"Inga_inflata";1214127,662522;5;3;693990,327927046
"Vochysia_leguiana";1213874,3890034;13;3;775298,546196423
"Terminalia_nitidissima";1212896,5964858;2;2;708561,797938773
"Croton_blanchetianus";1211076,648227;2;1;1219545,27864306
"Eschweilera_macrocarpa";1207453,6571182;1;1;1209321,15918955
"Licaria_polyphylla";1206995,7613092;1;1;1231674,02354857
"Carapichea_pacimonica";1205681,9989;1;1;1256463,50819661
"Hirtella_burchellii";1199360,0244462;1;1;1202845,04448526
"Swartzia_parvifolia";1197335,913902;2;2;919328,219547307
"Palicourea_amapaensis";1195812,7813052;1;1;1238340,51507678
"Pseudoxandra_duckei";1190607,96634;1;1;1139528,58212281
"Licania_cordata";1190252,9991216;1;1;1226094,38960059
"Inga_tarapotensis";1184556,3677874;3;3;645947,963784326
"Faramea_axillaris";1184234,2772414;1;1;1050000,80545568
"Eumachia_deinocalyx";1184005,1453898;1;1;956532,133017459
"Lacmellea_microcarpa";1179411,5697884;1;1;1120198,13591369
"Miconia_bullifera";1173069,7760892;4;1;1113064,34745765
"Annona_neoamazonica";1173008,6622852;1;1;1042611,58068322
"Tabernaemontana_macrocalyx";1170468,48618;1;1;1167561,71085181
"Palicourea_grandifolia";1163335,8121242;2;2;909040,686052385
"Tachigali_macrostachya";1162339,904664;1;1;945437,369668916
"Duguetia_arenicola";1162041,4988306;2;2;857833,162573459
"Cynophalla_flexuosa";1159479,0635124;3;3;736093,619851696
"Palicourea_nigricans";1154492,9980136;1;1;1206627,95268947
"Vitex_panshiniana";1153651,22948522;2;2;1058965,93773581
"Aspidosperma_pyrifolium";1153379,116783;3;2;789358,450601293
"Kutchubaea_morilloi";1152463,5633752;1;1;1175578,73954391
"Licaria_vernicosa";1150725,882465;5;3;674167,843427852
"Moquilea_celiae";1148158,900849;2;2;888315,814565531
"Cecropia_metensis";1147675,8001578;1;1;1144713,60825365
"Annona_densicoma";1147520,2621856;3;3;687328,550047121
"Inga_japurensis";1146166,835366;2;1;1056609,53272196
"Miconia_aurea";1139011,6116516;3;3;758402,037800759
"Duroia_velutina";1138930,7100276;1;1;1125633,38705405
"Endlicheria_ferruginosa";1138760,4367968;2;1;1096526,83296042
"Vochysia_kosnipatae";1138504,1125002;11;1;1077026,09160919
"Chomelia_obtusa";1138412,5163676;2;2;704114,318302769
"Zanthoxylum_petiolare";1138042,11804;1;1;946946,048981514
"Miconia_truncata";1137950,2672616;1;1;1123702,41998905
"Lacunaria_oppositifolia";1137684,130428;2;1;1037071,03910367
"Beilschmiedia_sulcata";1136692,3122006;1;1;1006406,67776536
"Faramea_berryi";1133616,6305522;1;1;937665,808158647
"Platycarpum_decipiens";1132677,8293416;1;1;1168478,24234753
"Pouteria_stipitata";1132435,9923582;2;1;1178001,41278385
"Calophyllum_pachyphyllum";1132136,2011574;1;1;1119620,00972972
"Phragmotheca_amazonica";1131253,0240158;2;2;920250,185507063
"Picrolemma_sprucei";1129611,401341;1;1;1120704,61380926
"Salacia_juruana";1128764,8059968;1;1;953943,522722035
"Ocotea_diospyrifolia";1128294,4602648;1;1;1100965,6807121
"Neocalyptrocalyx_leprieurii";1124542,02723076;7;4;667838,812149636
"Eugenia_myrobalana";1124059,9298584;5;5;517687,593066934
"Miconia_glaucescens";1123396,8607991;4;4;614510,045196383
"Jacaranda_brasiliana";1121773,345436;4;1;1161962,68533968
"Graffenrieda_limbata";1116904,3537928;3;2;1026782,24637269
"Alexa_canaracunensis";1116327,8137386;2;1;1043177,22143416
"Clavija_lancifolia";1110777,4201024;2;2;872642,75131609
"Ficus_hebetifolia";1110073,6975166;1;1;1151049,50431664
"Zinowiewia_australis";1107068,698293;2;2;834391,962546558
"Alseis_pickelii";1106861,1533388;1;1;1052405,12130275
"Talisia_nervosa";1106585,8512442;2;2;778230,090211166
"Anisocapparis_speciosa";1102250,7905928;4;1;1154706,97062784
"Guatteria_sellowiana";1101248,4162174;4;1;1175999,13768257
"Coussarea_duckei";1099373,314039;4;1;1083913,57664597
"Machaerium_opacum";1097433,9064968;4;1;1125430,67699151
"Dacryodes_cupularis";1096881,8364526;4;2;944050,953702495
"Parkia_paraensis";1095695,5996404;4;2;872153,621378275
"Chromolucuma_baehniana";1095264,5995978;1;1;1110905,22453088
"Cybianthus_laurifolius";1092423,9868282;1;1;1071209,20861404
"Archytaea_triflora";1086306,0001978;1;1;1029831,99236025
"Eschweilera_sessilis";1083867,518368;1;1;1039660,82180277
"Froesiodendron_amazonicum";1083487,6758592;2;1;1000216,4620027
"Miconia_eugenioides";1083223,3692896;1;1;944959,91828132
"Aiouea_guianensis";1082239,92379888;4;4;606579,961301467
"Neea_hirsuta";1081051,0422804;2;2;731429,685202486
"Stachyarrhena_penduliflora";1080156,1443532;1;1;1055799,28057075
"Rhodostemonodaphne_synandra";1080152,183498;3;2;744866,751469855
"Ruizterania_clavata";1078136,2675066;1;1;987902,194210636
"Coussapoa_jatun-sachensis";1077909,261826;3;3;621461,846881141
"Abarema_gallorum";1077319,9578422;11;3;627624,579462104
"Schistostemon_sylvaticum";1075517,8924268;11;4;512565,829342731
"Solanum_asperum";1068815,5172738;1;1;1047675,27490838
"Lonchocarpus_pluvialis";1068279,2900908;1;1;982616,714554024
"Alibertia_stipularis";1065206,0342326;3;2;769651,419324633
"Mollinedia_lanceolata";1064502,7236368;1;1;1088478,31784775
"Alseis_eggersii";1062985,6883888;2;2;685405,262298913
"Aspidosperma_inundatum";1060317,5481658;5;4;597785,273201499
"Miconia_prancei";1053418,822668;2;2;761012,429604832
"Catostemma_ebracteolatum";1051971,1025404;1;1;1026507,67197519
"Clavija_ornata";1051846,0123262;2;2;702682,355761932
"Palicourea_oblonga";1051316,492216;2;1;1061885,93932063
"Licania_velutina";1051155,4935696;5;5;499294,735274347
"Hymenopus_krukovii";1050853,1055664;3;3;716468,483525727
"Swartzia_latifolia";1050467,1267662;1;1;1031732,42818918
"Dacryodes_granatensis";1047430,155784;1;1;949339,668201938
"Ormosia_stipularis";1047236,68313446;4;3;741309,700371679
"Senna_undulata";1047020,6010992;2;2;780210,229913787
"Sloanea_steyermarkii";1046655,3144712;4;1;1030913,1260761
"Ouratea_ferruginea";1045955,4281058;1;1;1009115,467686
"Machaerium_lunatum";1042338,7526446;1;1;1060541,28829351
"Cybianthus_prieurii";1038902,5977244;2;1;966851,08557475
"Guatteria_alata";1038432,2945754;1;1;993045,49266632
"Coussarea_tenuiflora";1038390,7568958;5;3;634039,711505925
"Rudgea_klugii";1037383,0996838;1;1;1019064,53141557
"Qualea_themistoclesii";1036600,1511748;1;1;999048,265701941
"Heterostemon_impar";1036361,3899368;1;1;1038157,50687091
"Clusiella_axillaris";1035844,3669136;1;1;1012716,48958126
"Alibertia_pilosa";1032319,74985922;2;2;988337,326064732
"Piper_laevigatum";1032307,7132692;2;2;781372,852834207
"Brunfelsia_grandiflora";1032202,0463;1;1;1022724,68548414
"Coussarea_brevicaulis";1026043,9400094;3;3;687870,267275641
"Ocotea_boissieriana";1025920,4835834;1;1;1051807,78271389
"Eschweilera_paniculata";1024990,8613868;2;1;980162,800043307
"Gloeospermum_sclerophyllum";1024720,1570782;1;1;1012336,91432452
"Dulacia_inopiflora";1020086,0304416;2;1;1003103,34018138
"Nectandra_sanguinea";1017127,332418;1;1;957135,678618164
"Zanthoxylum_setulosum";1016936,7334184;5;2;757602,904992571
"Laetia_americana";1011461,7813964;2;1;980342,307946087
"Styrax_argenteus";1011086,7576324;3;2;827652,068984793
"Cordia_naidophila";1009551,0130142;1;1;1058905,87173151
"Symplocos_arechea";1005115,0908812;3;2;870554,69596208
"Hyperbaena_leptobotryosa";1004110,4273696;1;1;961642,886709083
"Tovomita_rubella";1003044,1089258;4;2;804616,645973762
"Randia_hondensis";1002852,563068;2;2;675489,825798478
"Vantanea_maculicarpa";1001106,0110276;4;3;575727,041397622
"Sarcaulus_oblatus";1000888,601099;2;2;679815,003759663
"Lindackeria_pauciflora";998585,4891056;1;1;964410,333614146
"Ocotea_scalariformis";997545,164031;4;4;522465,833251658
"Eugenia_discreta";992646,620197599;1;1;991269,154990919
"Persea_caerulea";992558,245345999;1;1;921097,31787951
"Eugenia_armeniaca";992041,0137792;1;1;895797,305988618
"Miconia_aulocalyx";991208,051754201;6;4;542008,761936475
"Henriettea_flavescens";987575,75514492;8;6;511423,486593009
"Miconia_phaeochaeta";986959,3049238;1;1;919881,628593691
"Myrcia_coumete";986873,1563074;1;1;949624,0939287
"Potalia_amara";982861,72823;1;1;977231,170876228
"Rhodostemonodaphne_licanioides";973105,848079;3;3;576554,611079782
"Joosia_dichotoma";968947,8042832;1;1;920692,334120149
"Licania_marleneae";968834,0887846;1;1;890204,525276587
"Senegalia_paraensis";968307,431508;1;1;950451,035335543
"Xylopia_surinamensis";961354,15911136;8;6;456186,966591149
"Miconia_woytkowskii";958085,5385274;2;1;895373,396751753
"Klarobelia_anomala";954830,968821601;4;2;666594,73523661
"Calliandra_purpurea";952322,82788;3;3;548918,466775161
"Ocotea_sulcata";950905,026031401;1;1;950435,780840359
"Annona_haematantha";950825,84266;1;1;858428,928537029
"Vismia_tomentosa";950490,1315974;1;1;964793,510454464
"Ocotea_esmeraldana";950309,491372201;1;1;921783,819837343
"Aniba_vaupesiana";950285,640103199;1;1;942327,488782325
"Tabernaemontana_heterophylla";948700,634855199;2;1;919753,207110031
"Couepia_reflexa";947453,8600704;2;1;949619,803158283
"Allophylus_pauciflorus";946954,726179;1;1;946552,481698998
"Ficus_catappifolia";943477,241219;2;1;930247,252039216
"Coussapoa_tessmannii";942393,484932;1;1;961903,832403353
"Siparuna_harlingii";941485,6217302;1;1;913452,265453529
"Dichapetalum_rugosum";941336,7759186;1;1;867763,935864122
"Tachigali_davidsei";939550,967415;1;1;936184,105618982
"Pachira_faroensis";938388,999034001;2;1;942699,513986577
"Diospyros_rotok";937558,3175732;2;1;867794,636591865
"Pachira_humilis";932888,9214888;1;1;896397,074776418
"Ficus_aripuanensis";928274,4656042;2;2;655988,749101686
"Macrolobium_prancei";926906,0763644;2;2;638332,447255922
"Diospyros_lissocarpoides";925249,4915958;3;3;513566,826475904
"Caraipa_duckeana";922987,4987682;1;1;905603,325005745
"Dacryodes_glabra";920028,6804072;1;1;914936,377837209
"Cassia_swartzioides";917352,0837246;1;1;893745,131700332
"Coussarea_violacea";915713,1760334;1;1;1009157,49531766
"Stylogyne_micrantha";912696,5076688;1;1;820636,899488513
"Erythrina_velutina";912136,4415622;1;1;891481,839421957
"Ormosia_lignivalvis";911401,37726034;4;4;500263,54285331
"Ficus_schippii";910651,553510399;4;4;446869,639641852
"Sterculia_corrugata";910212,945360201;4;1;962380,027092781
"Ocotea_ligulata";905695,1262782;3;2;686274,477755182
"Aniba_santalodora";904271,4034896;2;1;898182,039424795
"Picramnia_guianensis";903771,0681198;1;1;831033,864965339
"Varronia_buddleoides";899578,6362378;1;1;855043,840308007
"Clavija_weberbaueri";899306,2981714;2;2;663354,84701244
"Ecclinusa_parviflora";898863,1302946;1;1;851463,335256868
"Coussarea_cephaeloides";895996,945336401;5;3;584287,540608088
"Esenbeckia_cowanii";891972,756891801;2;2;476974,285350511
"Eumachia_podocephala";886289,747161401;3;2;593707,706847162
"Ronabea_latifolia";886175,735623801;1;1;899239,372074382
"Machaerium_latialatum";886056,4936844;1;1;840069,888110867
"Dimorphandra_unijuga";884119,0636568;1;1;867326,61388896
"Ficus_velutina";883638,390597;1;1;805611,341184762
"Coccoloba_paraensis";882024,5835998;2;2;628215,331349885
"Nectandra_fragrans";877341,240195601;1;1;779248,203727698
"Swartzia_duckei";872797,2977832;1;1;765809,438932192
"Matayba_laevigata";870936,973177881;6;6;369947,498710588
"Humiriastrum_diguense";869972,5488562;1;1;810348,241453722
"Maprounea_amazonica";869795,276425601;1;1;816094,293705253
"Eugenia_wullschlaegeliana";869310,7280524;2;2;682506,588729532
"Ficus_vittata";865397,1616236;1;1;869274,840780141
"Socratea_rostrata";864221,2703166;1;1;761782,201805445
"Euphronia_guianensis";863761,980313999;3;2;609495,345086679
"Nectandra_egensis";863162,8811682;1;1;735338,411685222
"Mabea_uleana";861670,971636599;2;2;628591,823085587
"Zanthoxylum_formiciferum";861078,6799282;1;1;810311,614331295
"Cremastosperma_napoense";858791,945166401;2;2;582127,019738185
"Bellucia_aequiloba";858691,6400088;1;1;823534,471188623
"Mayna_grandifolia";856532,286553;1;1;866709,588630622
"Pradosia_huberi";856326,1363352;5;3;527441,394130471
"Rudgea_amazonica";855451,1410252;1;1;862864,106244783
"Machaerium_acuminatum";854701,367001;1;1;762170,646340611
"Ocotea_meziana";854083,8287444;2;1;892127,948368665
"Carpotroche_grandiflora";853295,6755562;1;1;796827,577250176
"Parkia_cachimboensis";850258,5438876;1;1;870228,34648585
"Psychotria_subtriflora";848601,9418366;1;1;892253,678195563
"Wettinia_longipetala";847250,0990266;1;1;812131,673705596
"Dulacia_egleri";846074,382451;3;2;579636,73527046
"Licania_microphylla";844374,8304484;1;1;858313,277308963
"Elizabetha_bicolor";843523,5677116;2;2;608753,545037792
"Priogymnanthus_hasslerianus";840562,5781308;2;1;880450,920614849
"Raputiarana_subsigmoidea";840062,279953001;4;1;851531,947542954
"Williamodendron_spectabile";839820,5747642;2;2;650553,629218533
"Rhodostemonodaphne_napoensis";839083,0982196;1;1;788656,694796147
"Ocotea_hirtostyla";837687,066130801;4;3;529592,649639789
"Cremastosperma_monospermum";836429,7244762;2;1;813668,683976461
"Marlierea_bipennis";836068,7484694;1;1;819423,177872806
"Inga_lineata";834268,7573856;2;1;812282,204909525
"Byrsonima_rodriguesii";833647,2578596;3;3;466934,492681282
"Licania_paraensis";832437,193209999;3;2;643086,444030388
"Graffenrieda_rupestris";832132,1458968;1;1;781495,192938662
"Miconia_albicans";830881,2324766;1;1;799037,064910753
"Chamaecrista_hymenaeifolia";828206,917879401;1;1;772426,901739867
"Aniba_coto";827529,873883601;2;2;616762,142794887
"Guatteria_spectabilis";827249,7675724;1;1;800959,574606359
"Miconia_cazaletii";827190,2586758;3;2;662927,333882308
"Amanoa_congesta";825885,491357399;8;4;420110,705998578
"Miconia_crassinervia";824247,364233;3;2;617281,603621199
"Piper_fresnoense";823408,6152114;1;1;794731,475369878
"Myrcia_cuprea";819061,7804304;3;3;476876,98199619
"Licaria_excelsa";812181,5846958;1;1;770932,849640362
"Ficus_davidsoniae";811908,3126248;1;1;838520,888629231
"Vismia_minutiflora";810190,1711368;1;1;721400,511917938
"Myrcia_huallagae";805952,6992892;1;1;785282,338626625
"Pentagonia_wurdackii";805421,5542814;2;2;624362,15625662
"Annona_poeppigii";804372,0493088;1;1;784153,576564649
"Cochlospermum_vitifolium";804133,1959004;1;1;798115,863062513
"Sterculia_striata";803800,7157054;3;1;815176,195445939
"Trichostigma_octandrum";803120,7254312;1;1;788811,166144017
"Neea_mapirensis";802851,3871936;3;1;804045,700212262
"Ficus_duckeana";802601,5843384;2;2;556636,863036646
"Calliandra_hymenaeoides";802562,6234872;9;2;634929,257473009
"Triplaris_cumingiana";802528,983869;2;2;586643,290514953
"Pouteria_subrotata";802413,9088462;1;1;811272,566724356
"Protium_llanorum";802116,510673999;1;1;744281,934970884
"Calyptranthes_longifolia";801240,2282506;6;3;522280,167778536
"Byrsonima_laxiflora";801046,916361999;2;2;521133,903058378
"Eugenia_chartacea";796008,5250352;3;3;473858,365058785
"Naucleopsis_humilis";795458,561298801;3;2;547813,765363915
"Diplokeleba_floribunda";793703,5125956;1;1;793630,680771189
"Virola_urbaniana";792660,5326512;3;1;864680,901370787
"Endlicheria_lorastemon";792306,766462;4;3;505408,891665949
"Miconia_tschudyoides";791666,93822666;9;9;311932,060734447
"Byrsonima_punctulata";789369,6727428;1;1;837249,100256875
"Malouetia_duckei";789197,4713672;3;3;436758,799814072
"Dicymbe_stipitata";783523,0377442;1;1;785535,424045006
"Aiouea_saligna";778826,363584399;3;1;872990,347641937
"Attalea_tessmannii";777203,7216678;1;1;750805,816934482
"Talisia_coriacea";776574,148786;1;1;734925,22669319
"Virola_dixonii";776010,316909999;5;1;745621,453675111
"Casearia_guianensis";773016,319978;1;1;700565,971282177
"Remijia_macrocnemia";764895,277223;1;1;762052,389261499
"Casearia_rusbyana";761792,2443876;3;3;441754,518997264
"Mollinedia_repanda";760237,659710399;2;2;550695,84320138
"Neoptychocarpus_killipii";758346,956002;2;2;531031,490369469
"Myrcia_gigas";757831,3152672;2;2;504624,794981183
"Citronella_melliodora";755621,4526256;1;1;734114,257659223
"Laetia_coriacea";748595,6403092;1;1;725329,781093011
"Sloanea_caribaea";746152,7389344;1;1;762186,559805801
"Miconia_caquetana";744410,4115902;1;1;731963,246458207
"Garcinia_floribunda";743822,653482599;1;1;713439,709513353
"Neosprucea_rimachii";743711,587633601;1;1;742728,262624299
"Ficus_albert-smithii";741230,0042716;2;2;558987,569428554
"Attalea_macrolepis";740673,2545612;1;1;717803,666908175
"Alibertia_latifolia";740021,703241199;2;2;534894,231921978
"Ficus_brevibracteata";739708,3695964;3;3;442209,909324789
"Dacryodes_negrensis";738560,596246801;3;1;676877,18926977
"Calycolpus_goetheanus";738500,5782238;2;2;540753,001626755
"Terminalia_pallidovirens";736625,2594588;2;2;518895,789202546
"Picramnia_pentandra";736605,9038628;1;1;689019,771423585
"Aspidosperma_capitatum";736052,481232799;1;1;678459,576234602
"Persea_pseudofasciculata";733253,987688401;2;2;592035,718663767
"Monteverdia_ilicifolia";732620,8832374;3;1;729713,130489066
"Tachigali_inconspicua";730478,4295672;1;1;698596,42237269
"Beilschmiedia_costaricensis";726340,4977028;1;1;689881,47150659
"Ocotea_complicata";725863,7000352;1;1;690726,233970429
"Matisia_soegengii";724263,1648088;1;1;713945,28643602
"Mouriri_subumbellata";723300,7625244;1;1;711665,781217524
"Talisia_subalbens";723221,887584;2;2;525557,899763801
"Ocotea_oppositifolia";723193,882941801;1;1;715156,076309808
"Cybianthus_gardneri";720369,0339376;2;1;731225,535393691
"Schoenobiblus_ellipticus";719240,729329;1;1;679530,390880921
"Sloanea_davidsei";717333,9308486;1;1;769519,821175169
"Browneopsis_peruviana";717042,907731201;5;1;773978,178618025
"Macrolobium_urupaense";716641,492115001;3;2;534008,37113985
"Endlicheria_gracilis";713361,676075;3;3;428867,423284303
"Eugenia_quadrijuga";710978,546956;3;2;513566,076012633
"Andira_vermifuga";708120,182101;3;1;793859,095039767
"Chamaecrista_paniculata";706066,3829364;1;1;627222,191230642
"Remijia_chelomaphylla";704569,4429362;1;1;658281,352630252
"Caryocar_brasiliense";701626,583459399;1;1;646723,680173807
"Heisteria_concinna";699481,158651799;3;1;696389,539277055
"Inga_interrupta";697106,045116201;1;1;662906,71253767
"Coussarea_obliqua";696093,663395001;3;3;419817,309936962
"Herrania_nitida";696010,0673286;2;2;472636,27217436
"Banara_tomentosa";695643,3917348;5;1;701585,976895409
"Isertia_spiciformis";694535,81453358;4;4;377497,832359169
"Tabernaemontana_flavicans";694310,9097384;1;1;667403,111470256
"Casearia_megacarpa";689381,399093;2;2;503267,703019326
"Pouteria_arcuata";688396,930122401;2;2;483962,779785523
"Picramnia_magnifolia";688268,1576196;2;1;704964,844342912
"Hirtella_tenuifolia";684321,7611986;1;1;648916,317463484
"Sebastiania_brasiliensis";684020,8533294;5;1;623330,504413776
"Hirtella_aequatoriensis";682971,7178938;1;1;670839,44909504
"Marlierea_ferruginea";682861,1436754;2;2;505672,925324807
"Henriquezia_verticillata";682002,677674401;2;2;541181,741389933
"Piptadenia_adiantoides";680435,8509136;2;2;554759,296153492
"Nectandra_parviflora";679116,992772999;3;3;406491,137520824
"Myrsine_laetevirens";676484,4417586;1;1;671707,246983719
"Cupania_rufescens";676308,61154;2;1;663302,491345443
