species;population;N.ind;N.plots
Yasunia sessiliflora;1375196,89158451;8;6
Mezilaurus opaca;4116154,58524156;9;8
Suessenguthia multisetosa;2750767,60706523;4;3
Cordiera myrciifolia;10848149,8994883;40;26
Stryphnodendron duckeanum;1515627,74575881;1;1
Cybianthus nanayensis;1443898,89190171;1;1
Byrsonima poeppigiana;16408236,1424227;35;27
Stylogyne ardisioides;3615716,87837033;15;11
Cordiera garapatica;1643142,800931;4;2
Adelia ricinella;3298730,11861066;7;5
Ocotea abbreviata;3049635,45521572;3;2
Curupira tefeensis;5633477,80918395;9;7
Schefflera umbrosa;2763557,53537051;3;3
Siparuna sessiliflora;2489186,52227371;7;4
Chomelia gracilis;1514124,17155498;1;1
Acioa schultesii;2067267,64907891;4;2
Guatteria duodecima;1150730,90066785;2;1
Pradosia huberi;1057474,84153391;8;5
Vitex flavens;1411762,93354493;2;2
Coccoloba marginata;741770,147833543;1;1
Lophanthera longifolia;737751,936332912;1;1
Myrcia magnifolia;737751,936332912;1;1
Pera eiteniorum;737751,936332912;1;1
Caryocar harlingii;3996371,75285391;10;8
Cordia mexiana;3212494,45217494;12;8
Nectandra gracilis;2526538,31083041;9;6
Guatteria longicuspis;2312979,38731557;12;9
Ambelania occidentalis;2088804,18350843;4;3
Clerodendrum ulei;2031020,8739392;12;8
Ormosia arborea;1771149,85379231;6;3
Calyptranthes simulata;1627892,05634349;8;3
Inga graciliflora;1047843,95577267;7;6
Sarcaulus oblatus;1010158,89524742;3;3
Piper hispidum;964167,10588844;2;2
Vismia confertiflora;892196,047885636;2;2
Marlierea imperfecta;868612,142425184;3;2
Ocotea whitei;842831,5758325;2;2
Mayna grandifolia;663901,835522907;1;1
Vismia tomentosa;663901,835522907;1;1
Cremastosperma longicuspe;471359,126224795;1;1
Rudgea obesiflora;471359,126224795;1;1
Marlierea bipennis;904062,14554807;5;2
Inga steinbachii;788939,196617493;2;1
Piper aequale;788939,196617493;2;1
Copaifera glycycarpa;6021557,80418483;11;10
Licania cidii;2530781,86602827;6;5
Henriettea ramiflora;2071175,32601741;5;2
Humiriastrum villosum;1339119,26421317;4;3
Swartzia schunkei;1710421,08225903;2;2
Ilex ovalifolia;837296,166087838;5;4
Hirtella silicea;323770,853312554;2;1
Enterolobium oldemanii;2364044,8371378;20;16
Pilocarpus racemosus;237978,46972447;2;1
Hirtella bullata;2930935,64719579;13;6
Senegalia alemquerensis;2647802,73444053;6;3
Pterogyne nitens;1337160,70875034;2;1
Ouratea aquatica;549957,987414933;1;1
Siparuna bifida;6030500,16344747;18;13
Protium macrocarpum;1087414,91844839;3;1
Pouteria putamen-ovi;1496676,68887593;8;5
Coussarea bernardii;370139,179755336;3;2
Miconia oraria;247032,612884259;1;1
Symplocos martinicensis;2526268,5298703;15;11
Annona neoelliptica;1135546,21695941;8;6
Nectandra maguireana;318028,511618162;2;1
Chomelia malaneoides;1110696,63283895;2;2
Ruprechtia tenuiflora;1009588,70913896;2;1
Vismia rusbyi;471262,282598039;2;1
Palicourea triphylla;245082,492204149;2;1
Hylenaea comosa;1288658,73723077;4;3
Matayba stenodictya;903944,765783762;7;4
Aiouea opaca;199358,210874028;2;1
Endlicheria melinonii;4173558,07767959;24;20
Ferdinandusa dissimiliflora;1451043,45031651;3;2
Faramea glandulosa;1387557,07263728;10;8
Xylosma intermedia;3814284,91388525;22;19
Catostemma ebracteolatum;3598677,40758696;4;2
Agouticarpa isernii;2932051,38145758;16;10
Alibertia itayensis;1581974,83762855;11;9
Pradosia granulosa;2427156,97724218;6;5
Croton cajucara;1270325,36313901;4;3
Xylopia densiflora;1092533,28699175;5;3
Tetrameranthus duckei;2630001,42206919;11;9
Citronella paniculata;1236910,51068726;3;1
Diplotropis triloba;5782710,01956264;90;21
Eugenia pubescens;1876787,53001545;3;3
Rhodostemonodaphne synandra;630144,899723044;3;2
Machaerium arboreum;3447346,96654083;9;5
Guarea subsessilifolia;1716786,26334622;35;3
Clerodendrum tessmannii;1440288,97078638;4;3
Solanum cyathophorum;752394,638753057;2;1
Mezilaurus palcazuensis;2448267,62027655;5;3
Pouteria amazonica;900798,324397694;3;3
Ocotea sandwithii;605505,513387122;5;4
Beilschmiedia costaricensis;471873,230186792;1;1
Hirtella aequatoriensis;471873,230186792;1;1
Phanera guianensis;373021,724213322;3;2
Ocotea percoriacea;241712,690057807;2;1
Phyllanthus juglandifolius;4917901,9233933;8;7
Simira erythroxylon;1368630,05186324;2;1
Marlierea subulata;1074806,96836806;3;2
Cremastosperma monospermum;671223,636782223;2;1
Protium tonyanum;925963,803952647;3;1
Cupania americana;3601577,4801837;6;5
Miconia cazaletii;577350,517473963;3;2
Himatanthus fallax;172781,434251079;2;1
Diospyros rotok;722222,583242163;2;1
Virola multiflora;4860090,05765392;14;12
Beilschmiedia tovarensis;1630730,45695566;8;5
Hevea camargoana;329289,758778988;2;1
Vochysia venezuelana;1210078,79209424;3;1
Spondias testudinis;2056555,55289825;2;2
Zanthoxylum djalma-batistae;1514278,78469451;3;3
Sloanea macrophylla;5095769,86853698;12;9
Inga cecropietorum;1365428,88096575;2;1
Pouteria stipitata;1036726,80603558;4;2
Erythroxylum umbu;549639,149438728;3;2
Rhodostemonodaphne napoensis;667520,042240016;1;1
Rhodostemonodaphne crenaticupula;3489072,99427437;6;4
Clavija lancifolia;1179422,45322195;3;3
Inga setosa;2432802,30335201;11;7
Cupania vernalis;2212071,14454923;2;1
Guatteria ouregou;854542,242875351;5;3
Bactris riparia;508876,47799554;2;1
Blepharocalyx eggersii;2513769,89345819;13;11
Miconia matthaei;2459399,46007015;6;3
Ouratea williamsii;679905,262449524;3;2
Naucleopsis naga;412438,456892818;2;1
Casearia manausensis;3255179,99018676;9;8
Nectandra oppositifolia;1728528,8660511;67;9
Eugenia heterochroma;4681971,32318598;17;15
Ouratea polyantha;4224518,34665747;9;6
Adiscanthus fusciflorus;1417740,35772861;3;3
Tachigali davidsei;1310048,04847476;4;3
Trichilia hirta;2468575,75541596;5;4
Eschweilera praeclara;329695,499960623;2;1
Solanum leucocarpon;215116,689078207;1;1
Eugenia gongylocarpa;3021219,3694347;9;8
Rhodostemonodaphne morii;2635055,94671866;12;11
Rhodostemonodaphne negrensis;1690590,23375467;6;6
Mouriri duckeanoides;1422068,15562806;11;8
Couepia glabra;451182,1567241;4;3
Connarus erianthus;6722602,10149308;47;23
Inga virgultosa;964086,41266036;7;5
Vantanea maculicarpa;740765,048197137;4;3
Psychotria mapourioides;4850586,38566426;18;16
Swartzia caudata;2394719,69552399;2;2
Maieta guianensis;1577603,49076517;4;3
Annona dolichophylla;8542888,33276822;24;17
Lacmellea edulis;3286766,02618787;8;5
Vismia sessilifolia;1702995,6600138;15;10
Toulicia radlkoferi;1686503,5192171;3;3
Neea theifera;1149901,29485174;2;2
Ficus hebetifolia;801019,373484076;1;1
Zygia trunciflora;367805,282364831;10;1
Coccoloba charitostachya;2609248,32290074;3;2
Klarobelia anomala;699234,521933308;4;2
Aiouea angulata;1981578,66470547;4;3
Mouriri ambiconvexa;1186166,28494929;2;1
Tachigali aurea;2117037,08304371;24;4
Eugenia multirimosa;463522,369769312;7;3
Antrocaryon amazonicum;2628799,34284685;7;5
Parkia reticulata;1362950,07286471;11;9
Handroanthus subtilis;449206,403278804;8;5
Myrsine guianensis;177313,677979809;3;2
Tovomita fanshawei;115760,39454427;2;1
Casearia rusbyana;1179579,65713496;8;7
Zanthoxylum apiculatum;1852277,58587778;8;5
Phyllanthus madeirensis;2442454,82176805;2;2
Hirtella burchellii;840462,449723664;2;2
Matayba macrocarpa;3608040,62855888;11;9
Unonopsis elegantissima;2651945,46359269;8;4
Caryodaphnopsis tomentosa;2436381,25534246;17;9
Diospyros cauligera;1893979,35482217;2;2
Ocotea lenitae;477707,23171353;2;1
Duguetia stenantha;3384581,86597332;9;7
Garcinia longifolia;2218153,65416731;5;4
Miconia appendiculata;1841907,07699687;7;4
Henriettea multiflora;379817,992084031;1;1
Licaria deltoidea;379817,992084031;1;1
Stryphnodendron porcatum;4774346,22082923;22;16
Solanum altissimum;4425595,05007552;30;15
Coccoloba warmingii;2429744,63674081;11;8
Mezilaurus triunca;1723315,47942733;31;8
Cordia ulei;1753450,20678892;6;5
Quiina pteridophylla;1727363,04940862;6;5
Lacunaria grandifolia;936713,142236204;3;2
Endlicheria dysodantha;5616386,15962846;18;15
Swartzia macrosema;2118306,81516396;15;9
Gloeospermum sphaerocarpum;7457427,66474102;20;14
Aphandra natalia;5129988,98833978;4;2
Exostyles amazonica;1116534,85263199;5;4
Cybianthus surinamensis;328347,398000498;2;1
Duguetia pauciflora;328347,398000498;2;1
Aiouea piauhyensis;3737159,39154632;5;3
Ocotea brachybotrya;1945091,58354396;4;2
Vitex schunkei;1620874,51281195;16;10
Planchonella chartacea;369508,3998939;2;1
Qualea sprucei;2180897,81339976;3;2
Rudgea loretensis;1672856,84870086;2;2
Coussarea dulcifolia;1248131,27373936;1;1
Moronobea pulchra;1373730,04104538;5;3
Tovomita fructipendula;415945,403126661;3;1
Anthodiscus klugii;7265131,3719518;26;23
Cordia collococca;1379853,07660366;24;8
Crudia humboldtiana;1339927,52703459;2;1
Annona glomerulifera;862478,247863366;7;6
Ouratea flexuosa;537576,8570791;1;1
Abarema piresii;8471594,38204234;88;29
Dimorphandra gardneriana;789357,916469139;3;3
Sapium argutum;313108,832351097;1;1
Marlierea macrophylla;343236,212909707;2;1
Burdachia duckei;322906,27938975;2;1
Neea robusta;10959801,2924089;17;14
Symplocos arechea;837354,762164154;3;2
Virola bicuhyba;313842,079318612;1;1
Eriotheca crassa;381072,036610354;14;2
Copaifera epunctata;1589889,5962427;6;5
Aspidosperma capitatum;4265382,51583895;11;9
Simaba cavalcantei;1010635,98562763;4;2
Hirtella macrophylla;4219489,07865786;8;7
Unonopsis peruviana;1699890,09043403;2;2
Vochysia boliviana;1102054,8949801;4;3
Fusispermum laxiflorum;1015493,77176878;2;1
Sterculia aerisperma;246213,133742156;4;1
Anthodiscus peruanus;1577535,84651881;6;5
Lacunaria oppositifolia;603670,433347488;4;3
Guatteria flexilis;422794,780987424;2;1
Ormosia elata;1500175,66930178;9;7
Senefeldera triandra;292584,482366345;2;1
Cosmibuena grandiflora;983669,266749598;6;5
Ceiba crispiflora;2527369,2433942;2;1
Cupania dentata;1634585,96221847;4;3
Piptocarpha poeppigiana;998671,017881306;3;2
Palicourea racemosa;1354870,60141928;2;1
Duguetia paraensis;1289294,0834589;3;2
Licaria polyphylla;750001,123075819;1;1
Ocotea nilssonii;750001,123075819;1;1
Ampelocera longissima;1700605,8958725;14;10
Vochysia lanceolata;1158096,3572824;3;2
Bonnetia paniculata;910478,291640061;3;1
Pouteria simulans;3231910,38733179;12;7
Randia ferox;967330,849821858;2;1
Ocotea ligulata;235342,411916004;3;2
Miconia regnellii;2380703,65629722;6;4
Euterpe longebracteata;5848667,49069041;4;3
Tachigali pubiflora;3123224,92787278;2;1
Eriotheca roseorum;1749676,61764757;3;2
Monteverdia sieberiana;841487,765110851;2;2
Poraqueiba paraensis;2346201,52064231;5;4
Pagamea thyrsiflora;844865,266546441;2;1
Mahurea palustris;198845,560683475;4;2
Miconia quadrialata;566217,516810717;2;1
Erythrina velutina;408000,578388618;1;1
Eriotheca candolleana;3123396,28822479;5;3
Byrsonima lancifolia;2245230,12459513;3;2
Annona leptopetala;1889149,34792271;2;1
Guapira hirsuta;1760094,17323291;94;8
Simira macrocrater;3062872,72561553;9;8
Hydrangea preslii;284324,795228188;2;1
Cordia silvestris;4356210,91928709;11;8
Moquilea durifolia;2044803,09458947;13;11
Machaerium aristulatum;1554163,84579029;9;5
Endlicheria lorastemon;542942,56415164;4;3
Meliosma glabrata;1687244,14430536;3;2
Pouteria megaphylla;2848319,22903515;8;6
Anaxagorea manausensis;1755659,2143982;4;2
Calliandra guildingii;5040726,84073556;14;11
Miconia subspicata;265394,18265688;2;1
Monteverdia krukovii;3789865,30571445;2;1
Quararibea putumayensis;1370712,82884321;4;3
Licania paraensis;829098,888191111;5;4
Rudgea viburnoides;7276677,39791282;23;18
Vismia pozuzoensis;3140893,74575984;9;8
Caryodaphnopsis inaequalis;1633837,23089184;4;3
Macrolobium punctatum;1344695,87394327;3;2
Cestrum microcalyx;1067286,89366328;3;2
Inga lopadadenia;1027971,33426204;3;2
Myrciaria glomerata;761225,2094621;2;1
Moquilea tambopatensis;433077,136473247;2;1
Dacryodes trinitensis;3348232,77481992;4;2
Tachigali cavipes;2652667,73123869;4;3
Tabernaemontana siphilitica;2044879,2070125;4;2
Macrolobium montanum;1760500,14157382;2;1
Myrcia fenestrata;2303461,45675997;1;1
Coussapoa longepedunculata;1050493,2269749;4;3
Syzygium zeylanicum;161893,407230573;1;1
Lueheopsis burretiana;4660230,81403283;4;3
Inga dwyeri;3208519,08240145;6;5
Brownea cauliflora;2408700,41837412;4;2
Eschweilera pittieri;1243207,08132253;2;1
Henriettea caudata;1151567,41933162;4;4
Eugenia cucullata;1662165,94726503;13;11
Licania cyathodes;1036868,39542443;7;6
Siparuna obstipa;2983689,53771458;6;6
Endlicheria rubriflora;1586431,76761741;5;5
Terminalia crispialata;1133058,00711945;2;1
Moquilea celiae;782077,047981556;2;2
Annona poeppigii;532858,515869536;1;1
Pouteria subrotata;532858,515869536;1;1
Cecropia ulei;357857,277383339;5;4
Naucleopsis jamariensis;1029262,32211218;3;2
Caraipa racemosa;146303,622951811;3;2
Machaerium tortipes;1428594,0942976;1;1
Macrolobium prancei;293091,162865127;2;2
Qualea themistoclesii;1921331,75030195;4;2
Licaria canella;1235168,6702693;3;1
Bellucia umbellata;1051828,88594656;3;2
Styrax argenteus;728459,888825653;3;2
Guatteria spectabilis;656390,826868166;1;1
Inga japurensis;3130994,40704104;7;5
Endlicheria directonervia;2957379,17231048;8;7
Chionanthus implicatus;1428111,60165177;8;7
Annona excellens;2872455,28541976;7;7
Brownea longipedicellata;1838457,20780595;3;3
Heisteria huberiana;178835,867407073;2;1
Eumachia podocephala;291780,199791239;3;2
Acanthocladus scleroxylon;1591559,00294378;2;1
Ryania pyrifera;1442984,1709244;3;3
Taralea cordata;756722,718789477;5;1
Casearia singularis;2262860,27870354;7;6
Tachigali hypoleuca;1539766,18042267;3;2
Schoenobiblus amazonicus;1458171,31254571;3;2
Hirtella mutisii;1107816,42798806;2;1
Dicypellium caryophyllaceum;652275,642977519;3;2
Licania silvae;6138831,30929177;23;15
Miconia crassinervia;728933,582448159;38;8
Casearia obovata;2239372,83784541;5;3
Myrceugenia correifolia;1167634,19591448;7;6
Froesia diffusa;3626105,93494953;9;7
Prunus amplifolia;2390936,41423728;6;6
Quiina tinifolia;1437929,83029143;2;2
Cupania emarginata;1556999,80593635;2;1
Pouteria nudipetala;3165062,45419478;10;9
Inga striolata;1644765,70532026;4;4
Ocotea obliqua;665552,393788219;9;8
Cybianthus gardneri;359402,241396733;2;1
Simira pisoniiformis;1496257,48531959;1;1
Burdachia sphaerocarpa;898972,234312613;1;1
Nectandra laurel;236550,222683321;2;1
Cybianthus gigantophyllus;697316,613498243;2;1
Dulacia egleri;774793,502362605;6;3
Meliosma vasquezii;2859911,95485163;15;11
Calyptranthes krugioides;1610234,1713199;4;4
Cecropia hololeuca;1260443,76728125;2;1
Virola macrocarpa;1931590,53498648;2;1
Inga lineata;647800,84106445;2;1
Guarea juglandiformis;1461809,12716576;6;3
Rudgea graciliflora;942953,68077724;4;4
Coussarea capitata;632487,007254023;1;1
Miconia bullifera;498678,991850341;4;1
Swartzia schultesii;2895380,40793723;6;5
Ficus macbridei;2207761,97407701;9;7
Trichilia gustavoi;1002105,42171901;2;1
Brosimum longifolium;4404220,42908052;11;11
Hirtella magnifolia;2799294,57079726;8;7
Froesia gereauana;1953987,79873549;2;2
Duguetia asterotricha;1837642,38245385;5;4
Pleurothyrium cinereum;946450,644060608;6;5
Tetrameranthus globulifer;448074,222024158;4;3
Eugenia essequiboensis;319154,852584676;2;1
Xantolis burmanica;271719,196777391;1;1
Rhodostemonodaphne saulensis;497187,442048313;2;1
Miconia emendata;491164,435128503;3;2
Tocoyena pittieri;138415,675167295;2;1
Pouteria gracilis;2500468,7794539;19;14
Platycarpum decipiens;1157035,61980647;2;2
Palicourea nigricans;722724,531310174;2;2
Licania cordata;718140,472036415;1;1
Rauvolfia polyphylla;632917,534698613;2;2
Calyptranthes longifolia;1064856,62906788;7;4
Sterculia costaricana;1781865,61955899;3;2
Matisia soegengii;1447226,23693667;4;3
Conceveiba maynasensis;974836,226086942;2;2
Pouteria scrobiculata;1165320,74264644;4;3
Vasivaea podocarpa;660801,152857899;2;1
Aiouea impressa;1190784,04793897;5;5
Palicourea oblonga;572905,356581731;2;1
Couepia reflexa;617634,280855585;2;1
Carpotroche amazonica;2790437,8542716;5;3
Abarema macradenia;325086,4190753;1;1
Aniba vaupesiana;2272914,07153986;3;2
Aegiphila martinicensis;2255487,08864584;3;3
Inga stipulacea;3201255,47534715;8;8
Psychotria borjensis;2817163,8223344;8;7
Trigynaea cinnamomea;2717061,09271836;8;7
Inga lomatophylla;1576855,11400891;10;9
Croton blanchetianus;723533,452513298;2;1
Erythroxylum mucronatum;3185648,61885088;9;8
Anacardium amapaense;481992,241344378;2;1
Eugenia quadrijuga;202032,89678178;3;2
Myrcia minutiflora;1534388,92076125;7;6
Agouticarpa williamsii;1330483,648289;3;2
Cybianthus cuatrecasasii;1062534,69743028;2;2
Nectandra megapotamica;809963,601688624;2;1
Perebea mennegae;2960952,89264729;6;5
Matisia alchorneifolia;1469005,7502903;2;1
Naucleopsis humilis;974704,977359594;5;4
Erythroxylum amazonicum;3793050,09952778;11;8
Clathrotropis paradoxa;316342,061101654;2;1
Sorocea opima;2119953,32862004;5;4
Aptandra liriosmoides;1906358,81623093;2;2
Psidium guajava;1830024,32386362;1;1
Eugenia latifolia;384538,179724177;5;4
Annona emarginata;1306222,21013678;3;2
Ficus maroma;1233607,82720103;2;1
Dimorphandra caudata;160636,243157423;2;1
Protium alvarezianum;1800839,5827754;2;2
Syagrus vagans;235457,59092083;1;1
Inga inflata;801407,285447326;6;4
Sloanea fendleriana;5200450,0898075;26;23
Endlicheria szyszylowiczii;1919457,1762359;7;7
Rhodostemonodaphne sordida;952904,972306808;4;4
Angostura trifoliata;705086,70220882;2;2
Malmea manausensis;268388,122529425;2;2
Pouteria rhynchocarpa;144353,272953175;1;1
Byrsonima macrostachya;2291154,51513829;6;5
Hevea microphylla;399724,157746203;2;1
Henriquezia verticillata;273497,496779006;2;2
Hymenopus amapaensis;1615942,07002289;6;5
Cybianthus prieurii;759352,502404608;2;1
Cordia trachyphylla;931552,697758751;8;7
Qualea homosepala;756504,091351959;6;5
Erythrina amazonica;2330823,80165973;9;9
Ocotea hirtostyla;592223,076119128;4;3
Ficus pulchella;424427,278463819;7;3
Talisia eximia;1135181,21497312;4;3
Psychotria anceps;579301,717542716;3;2
Schinopsis brasiliensis;346739,970351;3;2
Ormosia panamensis;303005,943300559;2;1
Urera capitata;303005,943300559;2;1
Miconia eriodonta;427078,191895014;3;3
Senefelderopsis chiribiquetensis;928448,197889455;2;1
Guarea fistulosa;309015,43592392;5;3
Pseudoxandra atrata;1364286,93547766;3;3
Styrax macrophyllus;1023379,26502728;2;2
Graffenrieda limbata;786489,577799278;3;2
Luma apiculata;648722,823045507;1;1
Plumeria cuneata;1404167,38647423;7;7
Swartzia microcarpa;2195771,94024483;4;2
Palicourea crocea;929228,17298174;2;2
Vitex capitata;1627050,53618623;3;3
Vochysia sabatieri;156990,948559594;2;1
Citharexylum reticulatum;223867,725518567;2;1
Douradoa consimilis;307542,904929703;2;2
Hirtella hebeclada;193198,811984956;1;1
Couepia spicata;2536048,38083977;5;4
Diospyros lissocarpoides;639347,435762478;3;3
Cecropia metensis;1394968,38249819;2;2
Licania incana;1324853,38706083;8;5
Carpotroche brasiliensis;1087436,54434753;3;3
Swartzia pachyphylla;288297,607680978;2;2
Moquilea guianensis;184451,413814457;5;1
Inga samanensis;192344,525796252;2;1
Inga bullatorugosa;3037212,86925986;6;4
Cordia fulva;2742187,94966332;5;3
Mabea subserrulata;2398080,79674696;4;2
Tachigali leiocalyx;3678074,09223064;4;3
Aiouea napoensis;972542,814801659;7;4
Heisteria amphoricarpa;960293,136659269;1;1
Alseis eggersii;938366,513395144;2;2
Rhodostemonodaphne licanioides;847826,950993567;3;3
Byrsonima krukoffii;451049,145088749;1;1
Guapira myrtiflora;1091910,04885527;2;1
Licania nelsonii;2422943,53229313;3;3
Ruizterania clavata;1290591,87035255;2;2
Lorostemon coelhoi;1159902,26857094;9;9
Annona glabra;1093262,80681295;1;1
Erisma blancoa;1093262,80681295;1;1
Rhodostemonodaphne juruensis;690654,15101524;18;2
Coussarea brevicaulis;820965,967752384;6;4
Froesiodendron amazonicum;693169,244639664;2;1
Ficus donnell-smithii;3245748,98862423;6;6
Coussapoa jatun-sachensis;903662,521763501;3;3
Byrsonima frondosa;830252,207615482;2;2
Cremastosperma napoense;715568,469561719;2;2
Calyptranthes plicata;510237,664675189;6;2
Neea virens;487317,368306394;1;1
Cymbopetalum brasiliense;510368,032000194;45;7
Mabea uleana;288148,387597001;2;2
Wallacea insignis;1371509,82682774;3;2
Couepia trapezioana;806719,194729496;2;1
Licaria rufotomentosa;476165,733361606;5;4
Byrsonima concinna;2800871,86968641;7;5
Licaria aureosericea;478458,96700158;4;4
Dimorphandra gigantea;1128287,5965237;2;1
Miconia macrosperma;1128287,5965237;2;1
Tetrameranthus pachycarpus;409420,613804554;4;1
Duguetia arenicola;497121,099785944;2;2
Sapium macrocarpum;208682,764249704;1;1
Inga vulpina;196302,831865857;1;1
Bertiera guianensis;3030358,83191077;4;4
Diospyros glomerata;1476642,9799796;4;4
Eugenia amblyosepala;972867,603834774;3;3
Ficus mutisii;183841,613948908;2;1
Licania affinis;968580,664252293;31;11
Ficus davidsoniae;486191,519033844;1;1
Piper fresnoense;486191,519033844;1;1
Trichostigma octandrum;486191,519033844;1;1
Licaria hirsuta;136007,424939823;1;1
Guettarda viburnoides;1049043,11321897;4;4
Phanera splendens;260739,145249279;1;1
Casimirella rupestris;138157,066083987;2;1
Maytenus laevis;1745124,67691222;1;1
Ocotea boissieriana;1065512,5196501;2;2
Ficus duckeana;811894,195716348;3;3
Graffenrieda colombiana;181812,313249074;2;1
Coussarea violacea;1075199,64420541;2;2
Anacardium occidentale;1346560,36945375;12;6
Miconia glaucescens;742645,47186647;4;4
Zapoteca amazonica;505816,196189299;2;2
Colubrina spinosa;345760,180237129;2;2
Aegiphila verticillata;278984,008845089;2;1
Allophylus edulis;278984,008845089;2;1
Leptolobium dasycarpum;278984,008845089;2;1
Cryptocarya aschersoniana;245432,559978495;45;2
Diospyros longistyla;2423959,67291171;4;2
Diospyros micrantha;1283099,56734147;2;1
Coccoloba microstachya;387809,52207162;2;2
Ocotea chrysophylla;130327,993831254;1;1
Neea hirsuta;909787,585337267;2;2
Clavija weberbaueri;807955,04784676;2;2
Piptadenia adiantoides;612038,071361773;2;2
Vitex panshiniana;536869,373120752;2;2
Aiphanes horrida;492986,564456579;1;1
Sapium haematospermum;44082,8824996684;1;1
Piptocarpha macropoda;3213555,28578577;1;1
Ficus brevibracteata;537703,735838086;6;4
Chomelia spinosa;926726,077748445;4;4
Allantoma pauciramosa;478470,940693463;1;1
Iryanthera dialyandra;478470,940693463;1;1
Peltogyne lecointei;369624,05376646;2;2
Cordia eriostigma;182838,018460676;1;1
Ficus caldasiana;182838,018460676;1;1
Varronia spinescens;182838,018460676;1;1
Qualea pulcherrima;987051,479848328;2;2
Anthodiscus obovatus;1878325,29810043;5;5
Erythroxylum ulei;963029,92540424;1;1
Talisia acutifolia;3228811,32586864;5;5
Byrsonima fernandezii;1981887,22067557;4;4
Platycarpum negrense;1448066,4119747;2;2
Parkia paraensis;587914,379729731;4;2
Cardiopetalum calophyllum;2729079,87075426;5;5
Henriettea seemannii;616980,265360346;2;1
Ladenbergia lambertiana;616980,265360346;2;1
Ocotea cuprea;1582170,02990992;4;4
Ficus membranacea;820777,355302951;2;2
Erythroxylum suberosum;735944,583753634;1;1
Ruizterania wittrockii;360768,379350562;1;1
Aiouea montana;1418468,3676909;10;9
Allophylus angustatus;1221836,39130218;9;9
Licania steyermarkii;792510,929508037;1;1
Simarouba versicolor;792510,929508037;1;1
Strychnos cogens;634609,230226366;1;1
Nectandra maynensis;437360,557033623;2;2
Pouteria sclerocarpa;419271,486392879;2;2
Copaifera oblongifolia;2465351,4351963;4;2
Calyptranthes amshoffae;1562617,33381048;3;2
Alexa canaracunensis;513200,09510718;2;1
Guarea crispa;1413087,24602906;2;2
Senna bacillaris;1153090,05169972;3;3
Parinari pachyphylla;695843,358202987;1;1
Vochysia calamana;1398139,05030374;2;1
Chloroleucon acacioides;1133578,28639552;2;2
Ocotea nectandrifolia;184601,158963274;1;1
Myrcia crassimarginata;1477941,87042451;4;4
Guatteria trichostemon;805428,964627641;1;1
Abarema levelii;623024,954636155;2;1
Cybianthus spichigeri;464452,610955798;1;1
Ouratea aromatica;392836,460573827;3;2
Parathesis palaciosii;88281,5157491694;2;1
Nectandra yarinensis;1485864,79250539;9;4
Allophylus robustus;602116,431260149;4;4
Swartzia amplifolia;1704720,01585255;5;5
Eschweilera revoluta;3066194,30989258;4;4
Inga ricardorum;453961,883335951;1;1
Vochysia punctata;2475344,43552009;7;5
Lissocarpa jensonii;1762253,70294409;4;4
Hymenopus krukovii;757982,051419215;3;3
Licaria debilis;390631,197260241;2;2
Pachira obovata;310517,259593232;1;1
Randia ciliolata;201511,204479498;1;1
Zollernia grandifolia;1792182,31022721;1;1
Diplotropis brasiliensis;2742142,43953829;7;5
Pouteria obscura;1530710,19092677;4;2
Remijia asperula;811805,67003859;2;1
Hirtella tenuifolia;436790,277169275;1;1
Inga hayesii;365816,956311054;1;1
Monteverdia meguillensis;365816,956311054;1;1
Monteverdia schumanniana;365816,956311054;1;1
Cordiera triflora;1353791,33073799;2;2
Ficus ypsilophlebia;2077283,58046038;7;7
Monteverdia evonymoides;1201301,00615699;4;4
Erythrina mitis;482912,620683855;2;2
Alchornea grandis;330979,420875733;2;2
Vismia glabra;436505,74476786;1;1
Rourea frutescens;266759,752956548;1;1
Elaeodendron xylocarpum;1455646,85202173;3;2
Piper pilirameum;909691,827594099;2;1
Luehea alternifolia;179268,151387069;1;1
Ficus schultesii;5478235,24544483;15;15
Pachira trinitensis;694404,978149477;3;3
Pseudoxandra xylopiifolia;327001,370980911;1;1
Isertia spiciformis;495430,441045535;4;4
Guarea costata;107145,899332384;1;1
Psychotria subtriflora;516112,30346208;1;1
Ronabea latifolia;516112,30346208;1;1
Myrcia silvatica;1614682,45437164;3;3
Elizabetha macrostachya;823445,780179533;2;1
Rudgea stipulacea;823445,780179533;2;1
Schoepfia clarkii;823445,780179533;2;1
Miconia trianae;131584,548841116;1;1
Lonchocarpus pluvialis;812551,967206314;1;1
Aspidosperma centrale;120494,571016068;1;1
Persea pseudofasciculata;522976,893855189;8;3
Hirtella tentaculata;208671,912244132;1;1
Aralia warmingiana;670069,184457171;1;1
Inga fendleriana;670069,184457171;1;1
Vochysia eximia;118902,131751539;1;1
Lindackeria pauciflora;710117,672967026;2;2
Talisia parviflora;1124807,35590748;3;2
Allophylus pauciflorus;334951,60516905;1;1
Nectandra nitidula;901459,921364744;1;1
Dilodendron elegans;660422,683156969;3;3
Albizia carbonaria;418155,900046817;1;1
Steinbachiella leptoclada;418155,900046817;1;1
Zanthoxylum petiolare;1434086,67187628;1;1
Stylogyne atra;520684,735065506;2;1
Myrcia subobliqua;274343,416613441;1;1
Rudgea cornifolia;201074,343717216;1;1
Myrcia neesiana;575365,450333925;1;1
