species;population;N.ind;N.plots
Caraipa odorata;5114604,5286096;4;2
Caraipa parvielliptica;4841547,69385039;7;1
Caraipa punctulata;297898263,238714;197;27
Caraipa racemosa;431334,401913093;3;2
Caraipa richardiana;64873677,6181705;101;13
Caraipa spuria;23358082,2243215;16;2
Caraipa tereticaulis;119411250,538453;127;9
Caraipa utilis;166699026,737822;256;6
Caraipa valioi;24279797,2263591;20;3
Carapa guianensis;1051066457,4385;2076;188
Carapa procera;151500674,780673;396;80
Cardiopetalum calophyllum;2755710,18005119;3;3
Cariniana decandra;135354534,453296;174;93
Cariniana domestica;81741685,4815093;25;7
Cariniana estrellensis;24653662,4952213;20;12
Cariniana ianeirensis;17530897,7198325;13;4
Cariniana integrifolia;17373690,1682568;25;12
Cariniana micrantha;124351802,999624;98;64
Cariniana multiflora;29494334,08024;19;14
Carpotroche amazonica;5908387,78801244;5;3
Carpotroche brasiliensis;8788538,07538533;3;3
Carpotroche crispidentata;13527829,2374146;21;18
Carpotroche grandiflora;1243517,5294159;1;1
Carpotroche longifolia;2056212,53976052;5;5
Caryocar amygdaliforme;16439308,1031823;27;15
Caryocar brasiliense;788029,896505211;1;1
Caryocar edule;8267010,29746698;2;1
Caryocar glabrum;522330130,239174;644;323
Caryocar gracile;34696140,522374;33;12
Caryocar harlingii;6594748,30158588;10;8
Caryocar microcarpum;64301063,6873171;80;27
Caryocar nuciferum;22095657,6318077;31;18
Caryocar pallidum;56910426,079449;70;43
Caryocar villosum;61663092,6397963;99;74
Caryodaphnopsis fosteri;13567064,9232705;30;19
Caryodaphnopsis inaequalis;2697758,12523426;3;2
Caryodaphnopsis tomentosa;2491708,71534978;8;6
Caryodendron amazonicum;523441,070093632;1;1
Caryodendron orinocense;50958681,0669125;133;36
Casearia aculeata;90408490,9336386;95;28
Casearia arborea;204757648,613658;273;96
Casearia combaymensis;23085075,8551612;50;39
Casearia commersoniana;7855713,97191004;8;5
Casearia corymbosa;19604265,1260727;30;15
Casearia decandra;77118659,1931751;126;72
Casearia duckeana;4749975,66017432;10;9
Casearia fasciculata;5323915,98781395;12;5
Casearia gossypiosperma;345842685,086338;350;49
Casearia grandiflora;30085437,8801692;20;16
Casearia guianensis;1008214,21372827;1;1
Casearia javitensis;236157706,643116;464;207
Casearia macrocarpa;519903,084422806;2;1
Casearia macrophylla;2201882,87854538;5;2
Casearia manausensis;3129207,2172845;4;4
Casearia mariquitensis;19789943,3666594;20;11
Casearia megacarpa;1202862,28067296;2;2
Casearia negrensis;7067171,09761205;18;11
Casearia oblongifolia;335747,047452186;1;1
Casearia obovalis;2643355,86181314;6;5
Casearia obovata;3116862,54124101;5;3
Casearia pitumba;59964513,5200796;69;50
Casearia prunifolia;2673880,11119646;3;3
Casearia resinifera;20837206,3419269;6;3
Casearia rusbyana;754815,806857513;3;3
Casearia suaveolens;753963,253134709;1;1
Casearia sylvestris;96887522,9686267;168;93
Casearia uleana;41318939,7831804;94;14
Casearia ulmifolia;41672863,2606272;73;45
Casearia zizyphoides;33698666,7510912;37;7
Casimirella ampla;9045324,18611003;18;8
Casimirella rupestris;533387,625116872;2;1
Cassia chamaecrista;5624031,62155823;3;1
Cassia cowanii;7565416,0840114;15;10
Cassia fastuosa;8209096,87666155;7;5
Cassia grandis;957276,20952345;4;1
Cassia leiandra;31212496,0298236;15;8
Cassia moschata;2684898,06501605;2;2
Cassia rubriflora;22439048,7081628;21;15
Cassia spruceana;9624230,3960652;10;10
Cassia swartzioides;1350795,44763096;1;1
Cassipourea guianensis;70267206,0569636;320;56
Cassipourea lasiocalyx;13865396,5663404;30;5
Cassipourea peruviana;25445814,8297126;29;17
Castilla elastica;688237,107376906;2;2
Castilla ulei;364200809,043268;311;114
Cathedra acuminata;50327401,4643615;128;48
Cathedra paraensis;32660630,5190006;18;4
Catostemma albuquerquei;6072935,6790141;18;13
Catostemma altsonii;44605684,3355519;126;1
Catostemma commune;189144141,292455;343;38
Catostemma ebracteolatum;1354014,15193081;1;1
Catostemma fragrans;1027240024,30112;2216;93
Catostemma milanezii;7748997,49562518;7;5
Catostemma sancarlosianum;12612122,7691883;11;2
Catostemma sclerophyllum;52613958,7582339;138;10
Cavanillesia hylogeiton;9551806,95058519;10;5
Cavanillesia umbellata;16234674,9872855;18;10
Cecropia angulata;15616112,1336887;13;5
Cecropia angustifolia;24534076,0102642;23;7
Cecropia concolor;107142476,022135;104;34
Cecropia distachya;225310755,875479;360;116
Cecropia engleriana;55194789,3187377;122;57
Cecropia ficifolia;162340277,236898;258;70
Cecropia glaziovii;19071283,994267;6;1
Cecropia herthae;15348130,218206;42;21
Cecropia hololeuca;2799871,2288273;2;1
Cecropia insignis;6386814,05803581;5;1
Cecropia latiloba;492668420,844476;629;42
Cecropia leucoma;13265545,2153921;4;2
Cecropia litoralis;6243567,56363863;8;3
Cecropia marginalis;3832471,03775007;5;4
Cecropia membranacea;456847862,738422;362;68
Cecropia metensis;1885496,36954439;1;1
Cecropia obtusa;93271657,2308748;360;91
Cecropia obtusifolia;4708918,98370652;8;3
Cecropia pachystachya;54677039,3091867;96;6
Cecropia palmata;94507133,4104177;164;33
Cecropia peltata;15804152,7652338;21;10
Cecropia polystachya;51948593,6878229;61;17
Cecropia purpurascens;23357091,196998;32;22
Cecropia putumayonis;14106556,9371439;25;11
Cecropia sciadophylla;718967479,67721;1029;279
Cecropia strigosa;4178362,92994436;6;3
Cecropia ulei;1749585,04244011;5;4
Cecropia utcubambana;14217823,0807918;14;1
Cedrela fissilis;49748225,9097369;81;41
Cedrela odorata;141124872,303399;155;96
Cedrelinga cateniformis;426046012,576237;406;119
Ceiba boliviana;823468,708238256;1;1
Ceiba chodatii;50855548,6736654;44;18
Ceiba crispiflora;3812135,26203836;2;1
Ceiba insignis;45592205,7835477;53;15
Ceiba pentandra;164971031,339603;169;90
Ceiba samauma;88401127,9896998;125;52
Ceiba speciosa;42795951,4179212;40;11
Celtis iguanaea;19633735,9470567;21;5
Celtis loxensis;823468,708238256;1;1
Celtis schippii;664173335,977327;936;138
Cenostigma macrophyllum;68106599,4015956;184;1
Cenostigma tocantinum;527995848,387596;382;17
Centrolobium microchaete;109104093,393211;91;7
Centrolobium paraense;8207108,57005231;10;4
Centronia laurifolia;29168806,2246605;7;3
Cespedesia spathulata;49417118,743164;89;28
Cestrum fulvescens;484941,358598067;1;1
Cestrum megalophyllum;4820248,98579293;14;10
Cestrum racemosum;10668666,4834238;9;4
Cestrum schlechtendalii;2837747,78240254;2;1
Chaetocarpus echinocarpus;155277551,911031;277;17
Chaetocarpus schomburgkianus;231607270,22807;539;89
Chamaecrista adiantifolia;101853138,734635;174;24
Chamaecrista apoucouita;66667889,3897974;136;13
Chamaecrista bahiae;18710343,184956;11;5
Chamaecrista hymenaeifolia;1243517,5294159;1;1
Chamaecrista negrensis;25093415,7099846;22;7
Chamaecrista paniculata;624200,238923427;1;1
Chamaecrista xinguensis;48393256,8006387;36;11
Chaunochiton angustifolium;13070568,2525971;23;1
Chaunochiton kappleri;92481166,8357345;188;115
Chaunochiton loranthoides;4938333,89376252;12;2
Cheiloclinium anomalum;5167012,83344882;13;10
Cheiloclinium cognatum;909109480,567329;883;108
Cheiloclinium hippocrateoides;8020705,57151445;7;5
Cheiloclinium klugii;710896,610636037;1;1
Chelyocarpus chuco;119863392,039015;106;11
Chelyocarpus ulei;6463371,46146651;21;5
Chimarrhis barbata;49368140,0447643;55;27
Chimarrhis duckeana;35660599,0870948;30;16
Chimarrhis gentryana;16966152,4349153;29;14
Chimarrhis glabriflora;44570324,1728718;55;20
Chimarrhis hookeri;15995693,4000247;38;21
Chimarrhis microcarpa;7301251,91275316;18;3
Chimarrhis turbinata;180031946,34512;404;142
Chionanthus implicatus;2682238,92132173;8;7
Chione sylvicola;465700,735910604;2;2
Chlorocardium rodiei;553328938,500215;955;30
Chlorocardium venenosum;13002378,102327;25;13
Chloroleucon acacioides;3979891,77104373;2;2
Chloroleucon mangense;2416139,0707792;2;2
Chomelia gracilis;4019756,57463946;1;1
Chomelia obtusa;1385151,85402709;2;2
Chomelia paniculata;3164686,3056465;5;2
Chomelia pohliana;6975082,27744482;6;3
Chomelia polyantha;2391268,31484957;3;2
Chomelia spinosa;541696,901109373;2;2
Chomelia tenuiflora;72689831,9025494;76;24
Chondrodendron tomentosum;1277362,81160716;1;1
Chromolucuma rubriflora;50943325,0679618;39;15
Chrysochlamys bracteolata;6508521,20136448;15;6
Chrysochlamys membranacea;77087521,7615556;143;35
Chrysochlamys ulei;24535565,3044879;86;16
Chrysochlamys weberbaueri;9176925,90506247;8;5
Chrysophyllum amazonicum;94980321,8807064;121;53
Chrysophyllum argenteum;230618106,665746;396;150
Chrysophyllum bombycinum;39440745,7538509;47;13
Chrysophyllum colombianum;14877585,8606235;22;12
Chrysophyllum cuneifolium;45818420,898823;113;68
Chrysophyllum durifructum;2849882,2358289;9;4
Chrysophyllum eximium;15116173,244984;37;9
Chrysophyllum gonocarpum;95422254,6973273;85;21
Chrysophyllum lucentifolium;87791357,5435211;137;63
Chrysophyllum manaosense;51171118,6194653;66;36
Chrysophyllum oliviforme;4000747,76394296;2;2
Chrysophyllum ovale;2404832,04996841;5;3
Chrysophyllum parvulum;1252956,24685593;1;1
Chrysophyllum pomiferum;146636536,75571;224;104
Chrysophyllum prieurii;353922208,132158;494;166
Chrysophyllum sanguinolentum;1011626578,73396;1351;258
Chrysophyllum scalare;9008590,43673578;12;6
Chrysophyllum sparsiflorum;35996050,3202867;45;21
Chrysophyllum superbum;7554657,76815054;9;5
Chrysophyllum ucuquirana-branca;79233452,481534;99;38
Chrysophyllum venezuelanense;195044683,601804;273;93
Chrysophyllum wilsonii;4116591,64309776;11;8
Cinchonopsis amazonica;17001493,9741449;9;4
Cinnamodendron tenuifolium;2946578,85074437;1;1
Cinnamomum cinnamomifolium;4640483,38257985;6;6
Cinnamomum napoense;1724632,94099535;4;4
Cinnamomum triplinerve;2503330,2049451;8;7
Citharexylum macrophyllum;20348919,7324598;5;3
Citharexylum poeppigii;7709260,14851498;9;6
Citharexylum reticulatum;1629545,38544583;2;1
Citronella incarum;16309607,9004365;35;21
Citronella melliodora;1156839,13433838;1;1
Citronella paniculata;2121011,26121353;3;1
Clarisia biflora;197589473,727387;371;120
Clarisia ilicifolia;134093657,138367;74;41
Clarisia racemosa;647887551,400175;754;275
Clathrotropis brachypetala;85530025,6030729;167;37
Clathrotropis brunnea;1990149,528371;2;1
Clathrotropis glaucophylla;374789912,237939;279;7
Clathrotropis macrocarpa;1342724268,00805;1510;72
Clathrotropis nitida;60408915,9085759;48;12
Clavija lancifolia;2209106,67579182;2;2
Clavija ornata;2548623,0364987;2;2
Clavija procera;456697,3351596;2;2
Clavija weberbaueri;1754080,22190402;2;2
Cleidion amazonicum;2885320,77365451;2;2
Cleidion praealtum;603233,417580422;1;1
Clusia amazonica;4508481,60235253;6;5
Clusia brachystyla;4975373,8209275;5;1
Clusia chiribiquetensis;707003,753737843;1;1
Clusia columnaris;29377022,272109;48;9
Clusia comans;417301,188482621;1;1
Clusia flavida;21842703,3741619;35;4
Clusia fockeana;92002438,1286082;500;12
Clusia grandiflora;18192185,3462863;31;22
Clusia hammeliana;43100249,5715809;32;2
Clusia insignis;8162415,96659763;19;9
Clusia lineata;678557,919149562;1;1
Clusia loranthacea;6929359,16080689;7;6
Clusia magnifolia;19146355,3621106;14;4
Clusia microstemon;3980299,05674199;4;1
Clusia nemorosa;17960338,4781785;81;5
Clusia obovata;1669889,89813373;1;1
Clusia octandra;1354389,27788602;2;2
Clusia palmicida;7493499,72829241;6;4
Clusia panapanari;1451943,58478288;3;2
Clusia renggerioides;208847,595735907;1;1
Clusia rosea;6288518,32133882;6;2
Clusia schomburgkiana;10713340,0463021;9;3
Clusia spathulifolia;185347183,820167;165;8
Clusiella axillaris;1151731,51104859;1;1
Coccoloba acuminata;5459411,89905619;2;1
Coccoloba charitostachya;5301573,96188443;3;2
Coccoloba colombiana;5326398,09037653;4;3
Coccoloba coronata;19900491,9603757;52;22
Coccoloba densifrons;213274468,859454;329;94
Coccoloba dugandiana;2025574,07461843;3;2
Coccoloba excelsa;17215945,2566419;9;7
Coccoloba fallax;91183529,5395467;115;24
Coccoloba latifolia;11780844,6814576;26;13
Coccoloba lehmannii;17593983,6674178;33;19
Coccoloba lepidota;8700330,54261269;17;7
Coccoloba mollis;123942436,433838;154;65
Coccoloba ochreolata;2727319,87914421;4;1
Coccoloba ovata;18607126,9833263;12;3
Coccoloba padiformis;609271,05892718;1;1
Coccoloba paraensis;813629,291588573;2;2
Coccoloba peruviana;18160779,8818055;15;8
Coccoloba spruceana;2584029,68303616;8;3
Coccoloba warmingii;4299846,37343672;11;8
Coccoloba williamsii;4391457,97727402;11;6
Cochlospermum orinocense;80495897,1789662;72;15
Cochlospermum vitifolium;1110235,14103025;1;1
Cojoba arborea;790032,260587428;1;1
Colubrina arborescens;13568905,8566021;48;10
Colubrina glandulosa;17825050,6917427;13;7
Colubrina spinosa;1384196,49529575;2;2
Combretum cacoucia;9659640,98103191;19;5
Combretum latifolium;2531069,28872722;2;1
Combretum laxum;67494583,8477873;65;28
Combretum leprosum;229015998,437221;225;8
Combretum mellifluum;2139913,12483253;2;1
Combretum rotundifolium;51003954,6021123;65;7
Commiphora leptophloeos;3828574,36184718;4;1
Compsoneura capitellata;84954460,5256264;147;53
Compsoneura sprucei;30177641,5791495;47;28
Compsoneura ulei;14043373,3421859;16;10
Conceveiba cordata;33823560,4937674;72;29
Conceveiba guianensis;504696540,465907;783;326
Conceveiba hostmannii;1354158,80137187;1;1
Conceveiba latifolia;5417678,00109188;3;2
Conceveiba martiana;110431711,395147;114;61
Conceveiba maynasensis;1773459,12850315;2;2
Conceveiba rhytidocarpa;130229123,297526;168;63
Conceveiba terminalis;80530162,1152308;133;34
Conceveiba tristigmata;697779,524268129;1;1
Condaminea corymbosa;620383,889376234;1;1
Connarus erianthus;13478612,8631156;21;20
Connarus fasciculatus;1990293,84585347;1;1
Connarus perrottetii;97036159,5449249;121;44
Connarus punctatus;411558,142397308;1;1
Connarus ruber;3335709,90527327;4;2
Conostegia cuatrecasii;30452649,8753043;8;2
Copaifera duckei;20620270,8781233;18;10
Copaifera epunctata;2066987,93491363;6;5
Copaifera guyanensis;17025614,5018349;15;6
Copaifera langsdorffii;68420306,1070542;73;13
Copaifera martii;11726307,6897362;7;3
Copaifera multijuga;239299439,300496;120;59
Copaifera oblongifolia;5317487,03198149;4;2
Copaifera officinalis;19054252,3310401;13;3
Copaifera paupera;9920476,86704375;5;3
Copaifera reticulata;52932219,205707;89;59
Cordia acutifolia;6082213,71720534;8;2
Cordia alliodora;189729182,861204;211;76
Cordia bicolor;350589510,798221;374;104
Cordia chamissoniana;5417405,59847006;16;4
Cordia collococa;2253659,70899499;10;7
Cordia ecalyculata;698697,040846148;2;2
Cordia eriostigma;352747,607418094;1;1
Cordia exaltata;211179854,327241;388;129
Cordia fallax;16081167,546198;13;9
Cordia fulva;5705873,10255814;5;3
Cordia glabrata;463691,278660903;1;1
Cordia goeldiana;78587942,7167214;54;29
Cordia gracilipes;643500,494841023;2;1
Cordia hebeclada;8972194,59255196;23;16
Cordia laevifrons;32327886,4741912;99;26
Cordia lomatoloba;37475692,8377144;82;41
Cordia lutea;35620993,4702104;41;9
Cordia mexiana;6958822,93876003;12;8
Cordia naidophila;1725548,17883539;1;1
Cordia nervosa;1149900,29098805;3;2
Cordia nodosa;220102611,252513;314;109
Cordia panicularis;2105055,35073418;2;2
Cordia poeppigii;352747,607418094;1;1
Cordia ripicola;8643849,2116541;10;6
Cordia sagotii;43024691,9757945;123;48
Cordia scabrifolia;51559746,1803088;74;33
Cordia scayliensis;603233,417580422;1;1
Cordia sellowiana;50552298,6216231;40;20
Cordia sericicalyx;12048568,7171893;9;6
Cordia silvestris;7122263,6047213;8;5
Cordia sprucei;16203383,468336;13;6
Cordia tetrandra;63225238,6544254;139;47
Cordia toqueve;8361368,3221117;15;10
Cordia trachyphylla;2663760,40692461;8;7
Cordia trichotoma;608721,503001588;2;1
Cordia ucayaliensis;114497952,767234;181;79
Cordia ulei;4003616,19052561;6;5
Cordiera hadrantha;36632789,7866388;40;5
Cordiera myrciifolia;17268824,963305;26;23
Cordiera triflora;2563563,17405782;2;2
Corythophora alta;119302254,506188;218;71
Corythophora amapaensis;12077308,7891069;28;4
Corythophora labriculata;30759382,7052576;94;15
Corythophora rimosa;50347582,4826158;140;52
Cosmibuena grandiflora;1761566,98637237;6;5
Couepia bernardii;66853843,4193351;88;10
Couepia bracteosa;105947388,839954;196;92
Couepia canomensis;36313532,0759926;75;37
Couepia caryophylloides;28559823,8321201;114;49
Couepia chrysocalyx;69766242,0533095;60;24
Couepia cidiana;5395442,25510787;1;1
Couepia cognata;5955794,97684045;9;4
Couepia dolichopoda;15624630,2538521;16;9
Couepia edulis;21500640,9897498;19;4
Couepia elata;36862977,3475796;50;36
Couepia excelsa;12595129,1051655;29;18
Couepia exflexa;18838655,456292;30;12
Couepia glabra;1556005,68470727;4;3
Couepia guianensis;440320159,287636;916;198
Couepia habrantha;4221343,92021861;16;11
Couepia hostmanniana;2886956,27933122;26;1
Couepia joaquinae;9470560,67498076;18;7
Couepia krukovii;811895,536216796;1;1
Couepia latifolia;19904591,0227452;32;18
Couepia longipendula;91048553,0372309;258;112
Couepia macrophylla;12103751,5630995;27;11
Couepia magnoliifolia;35142607,2500626;31;26
Couepia obovata;49854244,1328759;78;45
Couepia paraensis;472690164,934471;263;30
Couepia parillo;74020300,742458;140;32
Couepia racemosa;63154530,0891994;50;10
Couepia rankiniae;297173,36007547;1;1
Couepia reflexa;1214754,94166451;2;1
Couepia robusta;49263924,6155905;54;28
Couepia sandwithii;9083743,90581922;13;8
Couepia scottmorii;347593,262638744;2;1
Couepia spicata;2718708,80488546;4;3
Couepia subcordata;18239379,6233971;15;6
Couepia trapezioana;1383299,34110011;2;1
Couepia ulei;32865981,5639074;41;21
Couepia venosa;1198518,1054683;1;1
Couepia williamsii;17559968,1629961;25;7
Couma catingae;107246159,092479;64;14
Couma guianensis;75226890,1491854;266;99
Couma macrocarpa;204978507,070432;205;101
Couma utilis;80106021,6534729;104;14
Couratari calycina;3117733,89851534;32;6
Couratari gloriosa;2520198,74962334;5;5
Couratari guianensis;171484108,731168;255;165
Couratari longipedicellata;9136568,13437397;22;21
Couratari macrosperma;151130065,972655;93;36
Couratari multiflora;129263806,235144;246;84
Couratari oblongifolia;100648076,907625;72;31
Couratari oligantha;76912919,1474841;103;22
Couratari riparia;4379094,43312718;16;1
Couratari stellata;195044265,917605;412;125
Couratari tauari;37106569,7974492;38;24
Couratari tenuicarpa;17079208,0504904;10;4
Couroupita guianensis;68298816,2272319;89;37
Couroupita subsessilis;47261324,2617972;23;9
Coursetia ferruginea;11986794,1846582;11;5
Coussapoa asperifolia;11007664,898067;9;7
Coussapoa jatun-sachensis;1846548,52716013;6;4
Coussapoa latifolia;907000,205058085;3;3
Coussapoa longepedunculata;1824670,46438532;4;3
Coussapoa nitida;26493958,6279666;25;9
Coussapoa orthoneura;38119168,1905814;72;45
Coussapoa ovalifolia;17244510,4853174;31;22
Coussapoa sprucei;1734911,2580272;1;1
Coussapoa tessmannii;1217635,3437179;1;1
Coussapoa trinervia;64337642,906314;96;48
Coussapoa villosa;9160927,07251179;19;14
Coussarea ampla;11361405,5324787;19;12
Coussarea amplifolia;1765500,16968945;2;2
Coussarea bernardii;3199473,44458559;6;2
Coussarea brevicaulis;2170848,19632132;6;4
Coussarea cephaeloides;1112783,0936294;5;3
Coussarea duckei;1235713,88956425;4;1
Coussarea dulcifolia;2360277,83078547;1;1
